,File Name,1,0,,,
1674,neos-4647030-tutaki.mps.gz-r4,6615.91,5812.73,1,1,2
1675,neos-4703857-ahuroa.mps.gz-r0,13.3,13.45,1,1,2
1676,neos-4703857-ahuroa.mps.gz-r1,13.95,13.86,1,1,2
1677,neos-4703857-ahuroa.mps.gz-r2,13.98,13.83,1,1,2
1678,neos-4703857-ahuroa.mps.gz-r3,13.63,13.49,1,1,2
1679,neos-4703857-ahuroa.mps.gz-r4,13.48,13.61,1,1,2
1680,neos-4722843-widden.mps.gz-r0,7.89,8.68,1,1,2
1681,neos-4722843-widden.mps.gz-r1,7.13,7.16,1,1,2
1682,neos-4722843-widden.mps.gz-r2,8.35,8.17,1,1,2
1683,neos-4722843-widden.mps.gz-r3,5.69,6.3,1,1,2
1684,neos-4722843-widden.mps.gz-r4,6.89,7.33,1,1,2
1685,neos-4724674-aorere.mps.gz-r0,13.4,15.62,1,1,2
1686,neos-4724674-aorere.mps.gz-r1,15.89,15.12,1,1,2
1687,neos-4724674-aorere.mps.gz-r2,18.64,15.45,1,1,2
1688,neos-4724674-aorere.mps.gz-r3,12.82,20.6,1,1,2
1689,neos-4724674-aorere.mps.gz-r4,12.07,14.8,1,1,2
1690,neos-4736745-arroux.mps.gz-r0,273.79,289.09,1,1,2
1691,neos-4736745-arroux.mps.gz-r1,358.76,340.89,1,1,2
1692,neos-4736745-arroux.mps.gz-r2,441.47,582.6,1,1,2
1693,neos-4736745-arroux.mps.gz-r3,477.45,309.23,1,1,2
1694,neos-4736745-arroux.mps.gz-r4,194.47,239.58,1,1,2
1695,neos-4738912-atrato.mps.gz-r0,39.35,23.4,1,1,2
1696,neos-4738912-atrato.mps.gz-r1,61.16,35.82,1,1,2
1697,neos-4738912-atrato.mps.gz-r2,46.58,30.97,1,1,2
1698,neos-4738912-atrato.mps.gz-r3,58.24,42.47,1,1,2
1699,neos-4738912-atrato.mps.gz-r4,54.7,46.57,1,1,2
1700,neos-4754521-awarau.mps.gz-r0,13.75,13.79,1,1,2
1701,neos-4754521-awarau.mps.gz-r1,14,14.07,1,1,2
1702,neos-4754521-awarau.mps.gz-r2,13.89,13.72,1,1,2
1703,neos-4754521-awarau.mps.gz-r3,13.8,13.75,1,1,2
1704,neos-4754521-awarau.mps.gz-r4,13.94,14.22,1,1,2
1705,neos-4760493-puerua.mps.gz-r0,36.75,34.75,1,1,2
1706,neos-4760493-puerua.mps.gz-r1,38.8,36.06,1,1,2
1707,neos-4760493-puerua.mps.gz-r2,66.64,48.8,1,1,2
1708,neos-4760493-puerua.mps.gz-r3,31.71,32.53,1,1,2
1709,neos-4760493-puerua.mps.gz-r4,34.69,35.81,1,1,2
1710,neos-4763324-toguru.mps.gz-r0,62.01,51.03,1,1,2
1711,neos-4763324-toguru.mps.gz-r1,30.27,28.55,1,1,2
1712,neos-4763324-toguru.mps.gz-r2,42.26,33.77,1,1,2
1713,neos-4763324-toguru.mps.gz-r3,41.07,34.53,1,1,2
1714,neos-4763324-toguru.mps.gz-r4,35.42,31.96,1,1,2
1715,neos-4805882-barwon.mps.gz-r0,10.95,8.49,1,1,2
1716,neos-4805882-barwon.mps.gz-r1,11.28,8.09,1,1,2
1717,neos-4805882-barwon.mps.gz-r2,13.42,8.2,1,1,2
1718,neos-4805882-barwon.mps.gz-r3,14.14,7.69,1,1,2
1719,neos-4805882-barwon.mps.gz-r4,13.09,7.68,1,1,2
1720,neos-480878.mps.gz-r0,11.79,7.59,1,1,2
1721,neos-480878.mps.gz-r1,8.93,7.07,1,1,2
1722,neos-480878.mps.gz-r2,9.94,8.91,1,1,2
1723,neos-480878.mps.gz-r3,8.98,6.58,1,1,2
1724,neos-480878.mps.gz-r4,7.77,7.79,1,1,2
1725,neos-4954672-berkel.mps.gz-r0,394.67,7200.03,1,0,1
1726,neos-4954672-berkel.mps.gz-r1,371.8,7200.03,1,0,1
1727,neos-4954672-berkel.mps.gz-r2,264.26,7200.03,1,0,1
1728,neos-4954672-berkel.mps.gz-r3,634.17,7200.03,1,0,1
1729,neos-4954672-berkel.mps.gz-r4,208.09,7200.02,1,0,1
1730,neos-4966258-blicks.mps.gz-r0,27.54,26.71,1,1,2
1731,neos-4966258-blicks.mps.gz-r1,39.1,38.96,1,1,2
1732,neos-4966258-blicks.mps.gz-r2,22.66,23.35,1,1,2
1733,neos-4966258-blicks.mps.gz-r3,49.59,48.84,1,1,2
1734,neos-4966258-blicks.mps.gz-r4,41.7,41.95,1,1,2
1735,neos-4971100-bodrog.mps.gz-r0,1.5,1.44,1,1,2
1736,neos-4971100-bodrog.mps.gz-r1,1.45,1.49,1,1,2
1737,neos-4971100-bodrog.mps.gz-r2,1.47,1.45,1,1,2
1738,neos-4971100-bodrog.mps.gz-r3,1.45,1.47,1,1,2
1739,neos-4971100-bodrog.mps.gz-r4,1.45,1.44,1,1,2
1740,neos-4972437-bojana.mps.gz-r0,140.97,136.59,1,1,2
1741,neos-4972437-bojana.mps.gz-r1,125.12,134.29,1,1,2
1742,neos-4972437-bojana.mps.gz-r2,138.53,139.32,1,1,2
1743,neos-4972437-bojana.mps.gz-r3,205.72,228.1,1,1,2
1744,neos-4972437-bojana.mps.gz-r4,190.48,191.23,1,1,2
1745,neos-4972461-bolong.mps.gz-r0,495.55,594.24,1,1,2
1746,neos-4972461-bolong.mps.gz-r1,688.91,800.05,1,1,2
1747,neos-4972461-bolong.mps.gz-r2,669.93,1013.56,1,1,2
1748,neos-4972461-bolong.mps.gz-r3,428.01,517.39,1,1,2
1749,neos-4972461-bolong.mps.gz-r4,318.09,418.25,1,1,2
1750,neos-4976951-bunnoo.mps.gz-r0,102.85,112.91,1,1,2
1751,neos-4976951-bunnoo.mps.gz-r1,97.56,93.78,1,1,2
1752,neos-4976951-bunnoo.mps.gz-r2,178.36,303.43,1,1,2
1753,neos-4976951-bunnoo.mps.gz-r3,175.45,147.5,1,1,2
1754,neos-4976951-bunnoo.mps.gz-r4,99.02,94.31,1,1,2
1755,neos-4984115-canche.mps.gz-r0,9.11,9.27,1,1,2
1756,neos-4984115-canche.mps.gz-r1,8.71,8.49,1,1,2
1757,neos-4984115-canche.mps.gz-r2,9.89,9.89,1,1,2
1758,neos-4984115-canche.mps.gz-r3,8.36,8.4,1,1,2
1759,neos-4984115-canche.mps.gz-r4,8.72,8.51,1,1,2
1760,neos-498623.mps.gz-r0,2.23,2.55,1,1,2
1761,neos-498623.mps.gz-r1,2.46,1.95,1,1,2
1762,neos-498623.mps.gz-r2,1.48,2.44,1,1,2
1763,neos-498623.mps.gz-r3,1.99,1.9,1,1,2
1764,neos-498623.mps.gz-r4,2.02,2.07,1,1,2
1765,neos-5013590-toitoi.mps.gz-r0,30.7,32.48,1,1,2
1766,neos-5013590-toitoi.mps.gz-r1,28.52,20.44,1,1,2
1767,neos-5013590-toitoi.mps.gz-r2,17.96,28.43,1,1,2
1768,neos-5013590-toitoi.mps.gz-r3,26.64,23.47,1,1,2
1769,neos-5013590-toitoi.mps.gz-r4,29.26,19.21,1,1,2
1770,neos-5018451-chiese.mps.gz-r0,2394.85,3151.81,1,1,2
1771,neos-5018451-chiese.mps.gz-r1,2146.99,2010.26,1,1,2
1772,neos-5018451-chiese.mps.gz-r2,2685.68,2349.27,1,1,2
1773,neos-5018451-chiese.mps.gz-r3,1788.65,2791.44,1,1,2
1774,neos-5018451-chiese.mps.gz-r4,2191.15,2820.02,1,1,2
1775,neos-503737.mps.gz-r0,19.72,18.51,1,1,2
1776,neos-503737.mps.gz-r1,13.14,12.68,1,1,2
1777,neos-503737.mps.gz-r2,17.06,25.78,1,1,2
1778,neos-503737.mps.gz-r3,12.75,12.35,1,1,2
1779,neos-503737.mps.gz-r4,8.51,8.35,1,1,2
1780,neos-5052403-cygnet.mps.gz-r0,16.1,15.95,1,1,2
1781,neos-5052403-cygnet.mps.gz-r1,18.51,17.95,1,1,2
1782,neos-5052403-cygnet.mps.gz-r2,18.8,18.78,1,1,2
1783,neos-5052403-cygnet.mps.gz-r3,18.14,17.93,1,1,2
1784,neos-5052403-cygnet.mps.gz-r4,19.39,19.59,1,1,2
1785,neos-5075914-elvire.mps.gz-r0,303.87,1649.48,1,1,2
1786,neos-5075914-elvire.mps.gz-r1,880.45,1166.34,1,1,2
1787,neos-5075914-elvire.mps.gz-r2,307.9,509.52,1,1,2
1788,neos-5075914-elvire.mps.gz-r3,7200,301.67,0,1,1
1789,neos-5075914-elvire.mps.gz-r4,155.46,452.12,1,1,2
1790,neos-5076235-embley.mps.gz-r0,357.99,4819.63,1,1,2
1791,neos-5076235-embley.mps.gz-r1,200.54,7200.02,1,0,1
1792,neos-5076235-embley.mps.gz-r2,338.03,7200.03,1,0,1
1793,neos-5076235-embley.mps.gz-r3,339.07,6535.52,1,1,2
1794,neos-5076235-embley.mps.gz-r4,364.24,5589.94,1,1,2
1795,neos-5078479-escaut.mps.gz-r0,761.94,288.93,1,1,2
1796,neos-5078479-escaut.mps.gz-r1,171.43,919.57,1,1,2
1797,neos-5078479-escaut.mps.gz-r2,771.01,212.68,1,1,2
1798,neos-5078479-escaut.mps.gz-r3,179.26,107.94,1,1,2
1799,neos-5078479-escaut.mps.gz-r4,1847.67,241.64,1,1,2
1800,neos-5079731-flyers.mps.gz-r0,178.89,903.04,1,1,2
1801,neos-5079731-flyers.mps.gz-r1,130.31,619.34,1,1,2
1802,neos-5079731-flyers.mps.gz-r2,113.29,575.42,1,1,2
1803,neos-5079731-flyers.mps.gz-r3,247.1,605.13,1,1,2
1804,neos-5079731-flyers.mps.gz-r4,212.7,1129.57,1,1,2
1805,neos-5083528-gimone.mps.gz-r0,2.99,3.06,1,1,2
1806,neos-5083528-gimone.mps.gz-r1,2.69,3.02,1,1,2
1807,neos-5083528-gimone.mps.gz-r2,3.09,3.02,1,1,2
1808,neos-5083528-gimone.mps.gz-r3,3.1,2.75,1,1,2
1809,neos-5083528-gimone.mps.gz-r4,2.45,2.92,1,1,2
1810,neos-5093327-huahum.mps.gz-r0,1609.86,1497.03,1,1,2
1811,neos-5093327-huahum.mps.gz-r1,1413.27,3142.63,1,1,2
1812,neos-5093327-huahum.mps.gz-r2,1480.21,2510.24,1,1,2
1813,neos-5093327-huahum.mps.gz-r3,2471.01,2788.52,1,1,2
1814,neos-5093327-huahum.mps.gz-r4,2125.53,4420.63,1,1,2
1815,neos-5100895-inster.mps.gz-r0,91.11,115.23,1,1,2
1816,neos-5100895-inster.mps.gz-r1,80.64,117.7,1,1,2
1817,neos-5100895-inster.mps.gz-r2,74.83,213.09,1,1,2
1818,neos-5100895-inster.mps.gz-r3,83.18,225.62,1,1,2
1819,neos-5100895-inster.mps.gz-r4,102.84,221.31,1,1,2
1820,neos-5102383-irwell.mps.gz-r0,290.71,3697.99,1,1,2
1821,neos-5102383-irwell.mps.gz-r1,196.72,5286.37,1,1,2
1822,neos-5102383-irwell.mps.gz-r2,219.4,4277.33,1,1,2
1823,neos-5102383-irwell.mps.gz-r3,250.1,4420.24,1,1,2
1824,neos-5102383-irwell.mps.gz-r4,300.3,7010.16,1,1,2
1825,neos-5106984-jizera.mps.gz-r0,69.11,68.24,1,1,2
1826,neos-5106984-jizera.mps.gz-r1,68.37,67.18,1,1,2
1827,neos-5106984-jizera.mps.gz-r2,69.52,69.09,1,1,2
1828,neos-5106984-jizera.mps.gz-r3,72.24,71.74,1,1,2
1829,neos-5106984-jizera.mps.gz-r4,93.09,90.64,1,1,2
1830,neos-5107597-kakapo.mps.gz-r0,61.04,44.83,1,1,2
1831,neos-5107597-kakapo.mps.gz-r1,35.55,23.86,1,1,2
1832,neos-5107597-kakapo.mps.gz-r2,44.36,49.91,1,1,2
1833,neos-5107597-kakapo.mps.gz-r3,36.06,36.61,1,1,2
1834,neos-5107597-kakapo.mps.gz-r4,113.08,37.63,1,1,2
1835,neos-5108386-kalang.mps.gz-r0,140.49,141.95,1,1,2
1836,neos-5108386-kalang.mps.gz-r1,211.4,205.78,1,1,2
1837,neos-5108386-kalang.mps.gz-r2,177.32,172.21,1,1,2
1838,neos-5108386-kalang.mps.gz-r3,159.35,159.95,1,1,2
1839,neos-5108386-kalang.mps.gz-r4,256.65,252.6,1,1,2
1840,neos-5115478-kaveri.mps.gz-r0,108.14,41.19,1,1,2
1841,neos-5115478-kaveri.mps.gz-r1,144.23,45.41,1,1,2
1842,neos-5115478-kaveri.mps.gz-r2,55.46,65.46,1,1,2
1843,neos-5115478-kaveri.mps.gz-r3,158.98,74.46,1,1,2
1844,neos-5115478-kaveri.mps.gz-r4,116.55,53.21,1,1,2
1845,neos-5118851-kowhai.mps.gz-r0,998.18,999.94,1,1,2
1846,neos-5118851-kowhai.mps.gz-r1,361.94,391.79,1,1,2
1847,neos-5118851-kowhai.mps.gz-r2,1075.93,1734.41,1,1,2
1848,neos-5118851-kowhai.mps.gz-r3,891.53,836.05,1,1,2
1849,neos-5118851-kowhai.mps.gz-r4,677.55,867.99,1,1,2
1850,neos-5123665-limmat.mps.gz-r0,687.35,700.7,1,1,2
1851,neos-5123665-limmat.mps.gz-r1,807.28,783.38,1,1,2
1852,neos-5123665-limmat.mps.gz-r2,2331.5,1809.05,1,1,2
1853,neos-5123665-limmat.mps.gz-r3,677.19,637.08,1,1,2
1854,neos-5123665-limmat.mps.gz-r4,456.96,479.48,1,1,2
1855,neos-5129192-manaia.mps.gz-r0,49.5,50.07,1,1,2
1856,neos-5129192-manaia.mps.gz-r1,49.41,48.64,1,1,2
1857,neos-5129192-manaia.mps.gz-r2,49.27,47.82,1,1,2
1858,neos-5129192-manaia.mps.gz-r3,49.01,48.51,1,1,2
1859,neos-5129192-manaia.mps.gz-r4,49.19,48.4,1,1,2
1860,neos-5140963-mincio.mps.gz-r0,181.11,160.21,1,1,2
1861,neos-5140963-mincio.mps.gz-r1,179.4,175.12,1,1,2
1862,neos-5140963-mincio.mps.gz-r2,196.56,158.57,1,1,2
1863,neos-5140963-mincio.mps.gz-r3,181.1,160.31,1,1,2
1864,neos-5140963-mincio.mps.gz-r4,201.77,158.96,1,1,2
1865,neos-5149806-wieprz.mps.gz-r0,2.56,2.51,1,1,2
1866,neos-5149806-wieprz.mps.gz-r1,2.5,2.44,1,1,2
1867,neos-5149806-wieprz.mps.gz-r2,2.54,2.56,1,1,2
1868,neos-5149806-wieprz.mps.gz-r3,2.48,2.58,1,1,2
1869,neos-5149806-wieprz.mps.gz-r4,2.45,2.45,1,1,2
1870,neos-5178119-nalagi.mps.gz-r0,567.99,127.48,1,1,2
1871,neos-5178119-nalagi.mps.gz-r1,1137.08,2818.4,1,1,2
1872,neos-5178119-nalagi.mps.gz-r2,388.64,1228.52,1,1,2
1873,neos-5178119-nalagi.mps.gz-r3,1149,612.59,1,1,2
1874,neos-5178119-nalagi.mps.gz-r4,1048.96,2261.92,1,1,2
1875,neos-5182409-nasivi.mps.gz-r0,6.9,11.67,1,1,2
1876,neos-5182409-nasivi.mps.gz-r1,16.72,9.45,1,1,2
1877,neos-5182409-nasivi.mps.gz-r2,15.26,12.13,1,1,2
1878,neos-5182409-nasivi.mps.gz-r3,39.89,21.63,1,1,2
1879,neos-5182409-nasivi.mps.gz-r4,46.51,10.58,1,1,2
1880,neos-5188808-nattai.mps.gz-r0,143.79,144.41,1,1,2
1881,neos-5188808-nattai.mps.gz-r1,82.46,83.88,1,1,2
1882,neos-5188808-nattai.mps.gz-r2,109.71,109.72,1,1,2
1883,neos-5188808-nattai.mps.gz-r3,157.83,153.34,1,1,2
1884,neos-5188808-nattai.mps.gz-r4,107.47,108.59,1,1,2
1885,neos-5192052-neckar.mps.gz-r0,0.03,0.03,1,1,2
1886,neos-5192052-neckar.mps.gz-r1,0.03,0.03,1,1,2
1887,neos-5192052-neckar.mps.gz-r2,0.03,0.03,1,1,2
1888,neos-5192052-neckar.mps.gz-r3,0.03,0.03,1,1,2
1889,neos-5192052-neckar.mps.gz-r4,0.03,0.03,1,1,2
1890,neos-5193246-nerang.mps.gz-r0,169.56,657.56,1,1,2
1891,neos-5193246-nerang.mps.gz-r1,177.03,449.18,1,1,2
1892,neos-5193246-nerang.mps.gz-r2,152.78,190.22,1,1,2
1893,neos-5193246-nerang.mps.gz-r3,131.26,1240.97,1,1,2
1894,neos-5193246-nerang.mps.gz-r4,217.41,212.24,1,1,2
1895,neos-5195221-niemur.mps.gz-r0,226.53,183.79,1,1,2
1896,neos-5195221-niemur.mps.gz-r1,178.77,96.55,1,1,2
1897,neos-5195221-niemur.mps.gz-r2,178.2,132.84,1,1,2
1898,neos-5195221-niemur.mps.gz-r3,77.93,179.53,1,1,2
1899,neos-5195221-niemur.mps.gz-r4,142.14,221.21,1,1,2
1900,neos-525149.mps.gz-r0,0.8,0.8,1,1,2
1901,neos-525149.mps.gz-r1,0.82,0.82,1,1,2
1902,neos-525149.mps.gz-r2,0.82,0.81,1,1,2
1903,neos-525149.mps.gz-r3,0.85,0.82,1,1,2
1904,neos-525149.mps.gz-r4,0.84,0.82,1,1,2
1905,neos-555001.mps.gz-r0,0.23,0.23,1,1,2
1906,neos-555001.mps.gz-r1,0.2,0.2,1,1,2
1907,neos-555001.mps.gz-r2,0.18,0.18,1,1,2
1908,neos-555001.mps.gz-r3,0.21,0.21,1,1,2
1909,neos-555001.mps.gz-r4,0.22,0.22,1,1,2
1910,neos-555343.mps.gz-r0,44.11,24.3,1,1,2
1911,neos-555343.mps.gz-r1,111.62,360.77,1,1,2
1912,neos-555343.mps.gz-r2,29.7,69.74,1,1,2
1913,neos-555343.mps.gz-r3,198.04,27.54,1,1,2
1914,neos-555343.mps.gz-r4,42.53,36.63,1,1,2
1915,neos-555424.mps.gz-r0,10.82,14.58,1,1,2
1916,neos-555424.mps.gz-r1,16.1,14.13,1,1,2
1917,neos-555424.mps.gz-r2,6.66,14.14,1,1,2
1918,neos-555424.mps.gz-r3,14.74,13.64,1,1,2
1919,neos-555424.mps.gz-r4,14.62,14.91,1,1,2
1920,neos-555884.mps.gz-r0,2.69,3.99,1,1,2
1921,neos-555884.mps.gz-r1,1.92,2.18,1,1,2
1922,neos-555884.mps.gz-r2,2.28,2.34,1,1,2
1923,neos-555884.mps.gz-r3,2.36,2.44,1,1,2
1924,neos-555884.mps.gz-r4,2.36,2.32,1,1,2
1925,neos-565672.mps.gz-r0,24.63,24.42,1,1,2
1926,neos-565672.mps.gz-r1,26.46,25.65,1,1,2
1927,neos-565672.mps.gz-r2,25.93,25.92,1,1,2
1928,neos-565672.mps.gz-r3,25.88,25.43,1,1,2
1929,neos-565672.mps.gz-r4,17.73,17.55,1,1,2
1930,neos-574665.mps.gz-r0,6051.26,7200.44,1,0,1
1931,neos-574665.mps.gz-r1,6908.73,2230.32,1,1,2
1932,neos-574665.mps.gz-r2,7200.26,3761.92,0,1,1
1933,neos-574665.mps.gz-r3,316.13,7200.77,1,0,1
1934,neos-574665.mps.gz-r4,7200.22,4289.51,0,1,1
1935,neos-578379.mps.gz-r0,4.53,4.59,1,1,2
1936,neos-578379.mps.gz-r1,4.13,4.09,1,1,2
1937,neos-578379.mps.gz-r2,4.68,4.52,1,1,2
1938,neos-578379.mps.gz-r3,4.52,4.5,1,1,2
1939,neos-578379.mps.gz-r4,4.58,4.63,1,1,2
1940,neos-585192.mps.gz-r0,2.73,1.71,1,1,2
1941,neos-585192.mps.gz-r1,1.78,1.59,1,1,2
1942,neos-585192.mps.gz-r2,1.72,1.5,1,1,2
1943,neos-585192.mps.gz-r3,1.61,1.49,1,1,2
1944,neos-585192.mps.gz-r4,1.69,1.52,1,1,2
1945,neos-585467.mps.gz-r0,1,0.98,1,1,2
1946,neos-585467.mps.gz-r1,1.13,0.88,1,1,2
1947,neos-585467.mps.gz-r2,1.04,1.01,1,1,2
1948,neos-585467.mps.gz-r3,1.36,1,1,1,2
1949,neos-585467.mps.gz-r4,1.11,0.86,1,1,2
1950,neos-595904.mps.gz-r0,1.19,1.18,1,1,2
1951,neos-595904.mps.gz-r1,1.01,1.04,1,1,2
1952,neos-595904.mps.gz-r2,1.2,1.17,1,1,2
1953,neos-595904.mps.gz-r3,1.18,1.17,1,1,2
1954,neos-595904.mps.gz-r4,0.89,0.85,1,1,2
1955,neos-619167.mps.gz-r0,422.54,111.84,1,1,2
1956,neos-619167.mps.gz-r1,111.5,130,1,1,2
1957,neos-619167.mps.gz-r2,42.03,54.99,1,1,2
1958,neos-619167.mps.gz-r3,161.62,71.78,1,1,2
1959,neos-619167.mps.gz-r4,132.69,117.69,1,1,2
1960,neos-631710.mps.gz-r0,77.99,77.82,1,1,2
1961,neos-631710.mps.gz-r1,48.32,45.4,1,1,2
1962,neos-631710.mps.gz-r2,78.02,77,1,1,2
1963,neos-631710.mps.gz-r3,77.35,77.28,1,1,2
1964,neos-631710.mps.gz-r4,64.27,64.25,1,1,2
1965,neos-633273.mps.gz-r0,0.37,0.38,1,1,2
1966,neos-633273.mps.gz-r1,0.37,0.38,1,1,2
1967,neos-633273.mps.gz-r2,0.38,0.38,1,1,2
1968,neos-633273.mps.gz-r3,0.38,0.38,1,1,2
1969,neos-633273.mps.gz-r4,0.38,0.38,1,1,2
1970,neos-662469.mps.gz-r0,71.08,102.38,1,1,2
1971,neos-662469.mps.gz-r1,67.97,122.88,1,1,2
1972,neos-662469.mps.gz-r2,68.85,119.63,1,1,2
1973,neos-662469.mps.gz-r3,71.65,119.05,1,1,2
1974,neos-662469.mps.gz-r4,76.51,81.72,1,1,2
1975,neos-686190.mps.gz-r0,16.5,11.44,1,1,2
1976,neos-686190.mps.gz-r1,12.27,11.81,1,1,2
1977,neos-686190.mps.gz-r2,21.62,9.48,1,1,2
1978,neos-686190.mps.gz-r3,14.41,12.1,1,1,2
1979,neos-686190.mps.gz-r4,15.09,9.2,1,1,2
1980,neos-691058.mps.gz-r0,9.45,8.8,1,1,2
1981,neos-691058.mps.gz-r1,9.65,6.96,1,1,2
1982,neos-691058.mps.gz-r2,10.15,9.9,1,1,2
1983,neos-691058.mps.gz-r3,6.01,8.6,1,1,2
1984,neos-691058.mps.gz-r4,6.45,8.59,1,1,2
1985,neos-738098.mps.gz-r0,30.16,31.89,1,1,2
1986,neos-738098.mps.gz-r1,26.81,28.38,1,1,2
1987,neos-738098.mps.gz-r2,46.15,47.04,1,1,2
1988,neos-738098.mps.gz-r3,46.8,51.47,1,1,2
1989,neos-738098.mps.gz-r4,30.11,30.1,1,1,2
1990,neos-780889.mps.gz-r0,2.54,2.54,1,1,2
1991,neos-780889.mps.gz-r1,2.66,2.57,1,1,2
1992,neos-780889.mps.gz-r2,2.55,2.71,1,1,2
1993,neos-780889.mps.gz-r3,2.51,2.7,1,1,2
1994,neos-780889.mps.gz-r4,2.62,2.62,1,1,2
1995,neos-787933.mps.gz-r0,0.72,0.67,1,1,2
1996,neos-787933.mps.gz-r1,0.71,0.71,1,1,2
1997,neos-787933.mps.gz-r2,0.68,0.66,1,1,2
1998,neos-787933.mps.gz-r3,0.69,0.69,1,1,2
1999,neos-787933.mps.gz-r4,0.7,0.67,1,1,2
2000,neos-799711.mps.gz-r0,82.98,68.34,1,1,2
2001,neos-799711.mps.gz-r1,79.35,64.89,1,1,2
2002,neos-799711.mps.gz-r2,18.71,73.5,1,1,2
2003,neos-799711.mps.gz-r3,65.89,57.5,1,1,2
2004,neos-799711.mps.gz-r4,70.11,17.87,1,1,2
2005,neos-799716.mps.gz-r0,3.94,4,1,1,2
2006,neos-799716.mps.gz-r1,3.08,3.23,1,1,2
2007,neos-799716.mps.gz-r2,3.38,3.84,1,1,2
2008,neos-799716.mps.gz-r3,3.31,3.7,1,1,2
2009,neos-799716.mps.gz-r4,3.92,2.93,1,1,2
2010,neos-807639.mps.gz-r0,3.74,1.9,1,1,2
2011,neos-807639.mps.gz-r1,4.26,2.13,1,1,2
2012,neos-807639.mps.gz-r2,3.21,1.86,1,1,2
2013,neos-807639.mps.gz-r3,3.59,1.79,1,1,2
2014,neos-807639.mps.gz-r4,3.83,1.72,1,1,2
2015,neos-820879.mps.gz-r0,6.59,6.34,1,1,2
2016,neos-820879.mps.gz-r1,5.26,5.05,1,1,2
2017,neos-820879.mps.gz-r2,10.11,8.79,1,1,2
2018,neos-820879.mps.gz-r3,8.77,8.92,1,1,2
2019,neos-820879.mps.gz-r4,8.37,7.66,1,1,2
2020,neos-824661.mps.gz-r0,5.08,4.96,1,1,2
2021,neos-824661.mps.gz-r1,4.03,3.88,1,1,2
2022,neos-824661.mps.gz-r2,4.13,4.17,1,1,2
2023,neos-824661.mps.gz-r3,4.8,4.82,1,1,2
2024,neos-824661.mps.gz-r4,4.87,5.01,1,1,2
2025,neos-826224.mps.gz-r0,3.49,3.5,1,1,2
2026,neos-826224.mps.gz-r1,3.5,3.41,1,1,2
2027,neos-826224.mps.gz-r2,3.42,3.49,1,1,2
2028,neos-826224.mps.gz-r3,3.48,3.49,1,1,2
2029,neos-826224.mps.gz-r4,3.58,3.55,1,1,2
2030,neos-827015.mps.gz-r0,50.05,50.64,1,1,2
2031,neos-827015.mps.gz-r1,52.37,53.96,1,1,2
2032,neos-827015.mps.gz-r2,64.2,64.75,1,1,2
2033,neos-827015.mps.gz-r3,59.37,64.61,1,1,2
2034,neos-827015.mps.gz-r4,67.02,67.11,1,1,2
2035,neos-827175.mps.gz-r0,2.54,2.53,1,1,2
2036,neos-827175.mps.gz-r1,2.54,2.49,1,1,2
2037,neos-827175.mps.gz-r2,2.58,2.53,1,1,2
2038,neos-827175.mps.gz-r3,2.57,2.58,1,1,2
2039,neos-827175.mps.gz-r4,2.54,2.55,1,1,2
2040,neos-829552.mps.gz-r0,25.71,26.36,1,1,2
2041,neos-829552.mps.gz-r1,24.8,24.57,1,1,2
2042,neos-829552.mps.gz-r2,24.78,24.8,1,1,2
2043,neos-829552.mps.gz-r3,25.14,24.71,1,1,2
2044,neos-829552.mps.gz-r4,26.56,26.25,1,1,2
2045,neos-831188.mps.gz-r0,47.14,37.54,1,1,2
2046,neos-831188.mps.gz-r1,50.25,37.06,1,1,2
2047,neos-831188.mps.gz-r2,48.68,33.88,1,1,2
2048,neos-831188.mps.gz-r3,53.28,48.4,1,1,2
2049,neos-831188.mps.gz-r4,56.75,39.68,1,1,2
2050,neos-848589.mps.gz-r0,139.27,150.36,1,1,2
2051,neos-848589.mps.gz-r1,213.78,206.55,1,1,2
2052,neos-848589.mps.gz-r2,208.98,206.79,1,1,2
2053,neos-848589.mps.gz-r3,230.09,234.67,1,1,2
2054,neos-848589.mps.gz-r4,222.29,225.07,1,1,2
2055,neos-850681.mps.gz-r0,2.06,1.99,1,1,2
2056,neos-850681.mps.gz-r1,1.86,1.15,1,1,2
2057,neos-850681.mps.gz-r2,2.11,2.86,1,1,2
2058,neos-850681.mps.gz-r3,2.23,5.65,1,1,2
2059,neos-850681.mps.gz-r4,6.12,7.99,1,1,2
2060,neos-860300.mps.gz-r0,3.12,3.06,1,1,2
2061,neos-860300.mps.gz-r1,3.41,3.29,1,1,2
2062,neos-860300.mps.gz-r2,2.64,2.72,1,1,2
2063,neos-860300.mps.gz-r3,2.97,3.01,1,1,2
2064,neos-860300.mps.gz-r4,3.11,3.15,1,1,2
2065,neos-872648.mps.gz-r0,472.6,603.5,1,1,2
2066,neos-872648.mps.gz-r1,405.86,455.96,1,1,2
2067,neos-872648.mps.gz-r2,780.2,449.9,1,1,2
2068,neos-872648.mps.gz-r3,213.52,1036.84,1,1,2
2069,neos-872648.mps.gz-r4,419.41,488.84,1,1,2
2070,neos-873061.mps.gz-r0,516.49,2432.06,1,1,2
2071,neos-873061.mps.gz-r1,537.25,3953.86,1,1,2
2072,neos-873061.mps.gz-r2,325.67,3435.16,1,1,2
2073,neos-873061.mps.gz-r3,809.41,2455.14,1,1,2
2074,neos-873061.mps.gz-r4,5202.87,4873,1,1,2
