File Name,RoundingHeurLevel-0,RootCutLevel-1,StrongBranching-1,StrongBranching-0,RoundingHeurLevel-1,RootCutLevel-0,TreeCutLevel-0,DivingHeurLevel-1,TreeCutLevel-1,SubMipHeurLevel-1,SubMipHeurLevel-0,MipLogLevel-2,DivingHeurLevel-0
load_balancing_718,3600.02,2448.34,3026.08,3122.25,2708.92,3600.02,3600.02,3350.34,3600.03,3042.1,3286.5,3068.06,3107.29
load_balancing_72,3600.02,1321.41,1316.43,1397.75,1325.94,3600.04,1512.73,1494.01,3600.03,1677.99,1400.73,1474.45,1371.66
load_balancing_720,775.67,800.08,685.76,668.61,727.75,3600.02,854.02,749.65,1261.27,734.57,607.19,722.79,719.97
load_balancing_721,1351.18,1057.56,739.36,819.37,861.62,3600.05,963.44,865.21,1240.9,774.3,695.83,849.53,859.84
load_balancing_723,1890.69,916.89,1001.91,1062.79,1126.95,3600.05,962.88,1110.48,1493.57,1080.97,1026.38,1015.26,1041.5
load_balancing_724,2933.45,2181.83,1544.2,2264.83,1619.43,3600.04,3600.02,1667.91,3317.55,1920.44,1843.94,1657.91,1665.89
load_balancing_725,604.67,339.79,262.57,397.75,301.05,3600.05,331.83,282.41,439.43,264.44,352.45,270.33,279.49
load_balancing_726,2091.01,2069.41,1870.66,1218.65,1289.27,3600.05,2764.86,2091.63,2445.99,1423.12,1896.14,1534.05,2057.28
load_balancing_727,2494.38,2951.02,2069.66,1336.33,2203.91,3600.05,3254.28,2751.59,3379.83,2135.22,2277.87,2226.94,2095.07
load_balancing_728,1404.39,1637.92,1564.34,1515.66,1693.7,3600.03,1629.61,1445.61,1821.83,1688.93,1483.84,1465.43,1439.22
load_balancing_729,3600.03,3600.03,2758.21,2834.24,3106.22,3600.03,3600.02,3157.03,3600.03,2842.16,2512.65,2878.42,3506.83
load_balancing_730,3600.03,1153.88,1600.27,1438.61,1299.57,3600.02,1810.99,1072.92,3600.03,2277.76,2082.42,1045.61,1067.2
load_balancing_731,1952.85,2029.19,2099.6,1688.76,1841.04,3600.03,1857.58,2108.25,3600.03,2063.92,2069.72,2247.77,2288.37
load_balancing_732,671.54,323.46,340.05,301.97,338.32,3600.02,355.59,400.54,386.73,269.6,223.72,378.65,387.96
load_balancing_734,3600.04,3370.16,3509.25,3600.03,3600.04,3600.06,3600.03,3407.36,3600.02,2764.91,2038.01,3600.03,3430.9
load_balancing_735,3600.02,3600.03,3600.04,3363.54,3600.02,3600.03,3600.02,3600.04,3600.03,3600.03,3600.02,3453.11,3600.03
load_balancing_738,2365.07,3600.03,2660.61,3502.87,2746.03,3600.06,3600.03,2955.35,3600.05,2311.64,2132.57,2507.76,2687.7
load_balancing_739,2358.17,600.78,602.67,646.01,827.83,3600.02,1027.91,890.98,2394.67,684.27,807.85,815.47,787.25
load_balancing_74,618.28,331.95,280.12,343.53,304.14,3600.02,290.05,288.06,598.19,233.44,217.36,296.34,288.4
load_balancing_741,910.8,1888.15,661.66,726.11,547.28,3600.05,531.4,871.04,862.22,533.79,483.96,614.96,882.41
load_balancing_743,3600.02,1084.04,1136.16,1000.11,799.16,3600.02,1375.6,1003.14,1654.16,986.68,1028.74,1047.74,992.35
load_balancing_744,3600.02,3600.02,3600.05,3600.02,3600.03,3600.04,3600.03,3600.02,3600.02,3552.67,3600.02,3600.03,3600.03
load_balancing_745,3600.02,840.31,3600.03,1582.28,3600.03,3600.03,3478.95,3600.03,3285.89,1152.73,2627.1,3600.03,1209.05
load_balancing_746,3600.01,242.23,242.92,312.34,256.21,3600.04,238.81,239.85,230.48,180.95,200.2,225.69,229.08
load_balancing_747,1962.24,561.56,395.89,383.67,541.42,3600.05,450.77,377.79,410.07,343.05,560.9,375.75,371.41
load_balancing_749,3600.01,810.27,795.31,717.3,841.08,3600.02,986.99,731.22,989.23,742.46,722.68,691.3,713.23
load_balancing_75,3600.01,525.17,339.7,442.24,271.91,3600.05,274.31,355.6,370.88,364.42,322.61,365.79,356.95
load_balancing_751,3178.78,3600.03,3600.03,2908.41,3600.04,3600.04,3600.03,2832.36,3600.02,3600.03,3600.02,3600.02,3600.04
load_balancing_752,3600.02,2329.54,2292.02,2092.65,2245.04,3600.03,3023.03,3008.57,3018.21,2303.92,2125.04,2242.1,2808.24
load_balancing_753,902.92,859.27,795.03,779.22,835.84,3600.03,866.35,1001.66,921.47,849.72,744.66,1033.77,987.45
load_balancing_754,3046.66,821.51,898.73,775.17,782.02,3600.04,1007.63,932.03,1599.65,816.04,846.84,950.27,919.36
load_balancing_755,1107.74,949.56,951.67,725.21,985.77,3600.02,1065.04,990.11,1855.48,872.69,893.07,944.76,1035.58
load_balancing_756,3600.03,1662.02,1084.0,999.46,1331.52,3600.04,1279.18,1079.14,2139.97,1007.88,981.57,1094.74,1136.57
load_balancing_758,3600.02,797.19,579.88,644.15,694.14,3600.05,739.58,556.98,961.37,608.71,670.08,606.06,552.57
load_balancing_760,1742.82,740.83,901.82,491.1,798.52,3600.02,871.07,928.84,1132.94,662.26,960.51,871.37,905.9
load_balancing_762,3600.02,2860.88,2930.29,1121.11,1624.09,3600.05,3150.36,1697.54,3470.74,1672.05,1594.49,1824.34,1731.37
load_balancing_763,3509.64,3600.03,3208.68,2852.71,3600.03,3600.02,3229.98,3118.52,3600.02,2951.74,2766.65,3367.89,3307.9
load_balancing_765,2421.1,3600.02,1409.08,1236.01,3600.04,3600.05,1929.8,1694.81,1194.12,3600.04,1400.73,3600.02,1716.72
load_balancing_766,1805.21,1163.27,1004.64,908.42,955.0,3600.04,1267.61,1032.99,2305.37,1039.5,908.41,1075.56,1013.24
load_balancing_767,3379.27,392.95,466.57,317.06,284.92,3600.02,373.69,384.78,394.56,178.58,348.8,378.76,370.48
load_balancing_768,2821.63,2743.14,2648.22,2478.08,2494.28,3600.05,2481.79,2558.7,3600.05,2381.82,2794.52,2234.21,2553.02
load_balancing_769,992.87,760.96,628.56,574.93,661.76,3600.04,668.37,710.66,801.99,566.18,600.89,658.62,686.37
load_balancing_77,2811.32,2291.03,1857.25,1805.86,1788.42,3600.02,2625.29,2451.0,3502.58,1697.19,1814.59,2493.54,2062.93
load_balancing_770,3600.02,1542.26,2522.86,2425.05,2136.68,3600.04,3136.17,1974.04,3600.03,2477.88,2523.79,2550.67,2831.19
load_balancing_772,1516.66,1820.09,1425.02,1583.19,1784.67,3600.02,1875.56,1713.42,2755.71,1629.84,1245.89,1504.78,1706.84
load_balancing_773,1907.47,1292.03,1664.4,1733.1,1468.72,3600.04,1317.33,1615.88,2415.69,1619.45,1359.39,1627.81,1615.38
load_balancing_774,3600.02,3600.03,2214.68,1435.1,1449.88,3600.03,1482.47,1491.92,2962.86,1539.73,3600.02,1721.52,1470.39
load_balancing_775,3600.02,2244.16,1958.62,1325.67,2127.95,3600.04,1429.1,1121.09,3162.77,1045.79,1386.75,1209.55,1125.39
load_balancing_779,1824.07,2207.46,1353.73,941.63,981.25,3600.03,3208.69,1400.76,3600.03,1249.06,968.79,1574.46,1378.73
load_balancing_78,1996.63,1215.73,1233.13,1179.78,1296.9,3600.05,1300.4,1238.32,1385.28,1319.52,1161.22,1353.7,1252.74
load_balancing_781,3600.03,558.23,2154.19,3600.02,1017.56,3600.03,3600.02,3600.01,3600.02,1676.97,938.11,1196.59,3600.04
load_balancing_782,3600.03,3076.97,2722.44,3123.22,3600.02,3600.03,3600.04,2630.78,3600.04,3425.49,3168.96,2704.84,2459.72
load_balancing_783,1170.37,643.94,623.67,595.96,580.32,3600.05,667.33,608.86,677.57,516.02,544.04,640.1,670.59
load_balancing_784,825.04,590.47,471.72,463.04,510.64,3600.05,620.86,484.67,3600.03,441.25,3600.02,477.44,3600.02
load_balancing_785,603.68,1056.64,1713.26,1272.52,379.75,3600.03,867.68,893.93,336.14,694.0,571.6,874.88,940.0
load_balancing_786,3600.04,3180.25,3600.02,3370.87,3405.08,3600.02,3600.01,3269.44,3600.02,3152.28,3407.98,3269.37,3034.27
load_balancing_787,432.66,263.66,1299.03,364.35,1077.74,3600.04,961.32,1437.09,390.25,1415.26,1311.28,279.67,1011.23
load_balancing_788,516.53,391.85,398.37,377.87,436.07,3600.02,460.14,401.39,344.75,396.48,371.93,408.34,411.77
load_balancing_789,1017.15,889.04,853.27,799.91,922.23,3600.03,1251.44,1214.86,3600.03,820.75,1031.4,992.48,939.51
load_balancing_79,1432.02,1374.17,1124.72,1139.47,1211.33,3600.03,1297.52,1204.89,1524.23,1162.93,968.27,1041.3,1256.21
load_balancing_790,807.22,864.6,899.34,692.26,871.17,3600.03,963.28,999.38,1454.74,826.21,988.96,952.52,946.45
load_balancing_791,1371.83,178.47,261.01,162.39,305.05,3600.06,176.28,274.65,144.27,201.19,215.99,266.11,275.44
load_balancing_792,954.74,590.44,717.32,584.88,807.54,3600.05,878.18,819.31,1109.09,801.14,1196.26,798.04,816.66
load_balancing_793,3600.02,3412.07,2350.72,2515.76,3279.88,3600.02,3600.06,3474.32,3600.02,3321.67,3269.83,3556.48,3600.03
load_balancing_794,1611.06,1270.8,1340.98,1376.57,1442.15,3600.03,2843.6,1069.69,2143.07,1340.2,1195.22,1112.7,1143.09
load_balancing_795,3600.01,924.02,1021.63,806.28,815.53,3600.02,873.91,934.96,2241.01,886.41,809.18,831.3,847.7
load_balancing_796,664.66,608.26,608.35,411.41,570.92,3600.03,641.06,660.37,919.29,567.71,564.99,698.67,690.69
load_balancing_797,3201.34,301.2,231.76,302.31,456.09,3600.03,573.71,477.64,324.61,478.7,575.35,436.03,763.36
load_balancing_798,845.41,455.58,444.82,410.37,469.76,3600.05,432.36,418.05,487.44,356.16,468.43,420.97,408.28
load_balancing_799,3600.01,2577.76,1625.8,3600.02,3164.76,3600.02,1633.15,2707.53,3600.02,3290.59,2153.03,3600.02,3600.04
load_balancing_8,3600.04,3592.78,3499.79,3467.4,3600.03,3600.03,3600.04,3600.02,3600.02,3095.07,2516.18,2993.97,3098.18
load_balancing_800,545.59,517.82,403.96,396.84,443.85,3600.05,531.05,435.7,652.32,503.22,461.53,453.72,477.79
load_balancing_801,2401.17,758.04,987.65,1425.68,926.1,3600.03,876.82,1385.55,1459.64,409.67,952.36,1268.27,909.89
load_balancing_802,3600.02,221.96,287.13,277.49,265.67,3600.02,318.94,384.07,263.33,303.77,256.62,236.82,373.66
load_balancing_803,608.08,896.57,545.47,826.94,521.89,3600.02,572.22,602.03,707.73,592.54,526.84,623.12,613.77
load_balancing_804,2230.26,1186.14,2301.9,1324.79,2062.48,3600.03,2194.92,1624.37,2261.83,2326.34,1857.8,1547.92,1571.97
load_balancing_805,502.39,473.24,458.99,395.84,476.61,3600.02,582.04,407.0,411.11,480.1,422.78,406.28,409.24
load_balancing_807,321.55,184.17,165.65,163.28,176.16,3600.03,155.6,166.42,200.17,141.74,163.99,167.14,270.96
load_balancing_808,3099.83,2899.33,3600.02,2730.03,2728.41,3600.02,3600.02,2257.29,3600.02,2135.09,2817.28,2792.03,2251.22
load_balancing_809,1679.34,1590.78,1660.01,1664.56,1688.02,3600.04,3600.03,2712.69,3600.04,1681.51,1560.39,2472.75,2638.54
load_balancing_811,2014.18,2112.06,1887.46,2069.93,2338.74,3600.03,3182.42,2737.54,3600.07,2177.97,1906.71,2849.04,2733.32
load_balancing_812,445.59,213.14,1437.25,1487.54,2022.82,3600.02,216.93,1425.81,181.49,2872.42,2012.09,1343.21,1793.87
load_balancing_813,1170.04,1186.67,1895.96,1118.59,1265.79,3600.02,1926.8,1960.91,1712.87,1359.06,1166.29,2012.36,1931.24
load_balancing_814,3600.02,3334.91,3016.09,3260.24,3599.26,3600.02,3600.05,3600.03,3600.01,3524.08,3600.02,3600.04,3600.03
load_balancing_815,3600.03,3600.02,3600.03,3600.03,3600.03,3600.02,3551.95,3092.25,3600.02,3600.02,3544.01,3600.03,3600.05
load_balancing_816,3600.02,904.03,1022.96,726.99,952.38,3600.02,986.38,1024.45,1877.74,1104.81,935.21,1049.79,1013.31
load_balancing_817,2119.92,1683.62,1658.83,1244.98,1259.59,3600.03,1667.38,1476.69,3043.75,1456.94,1401.78,1465.24,1462.82
load_balancing_818,2699.02,945.05,1542.02,994.98,3600.03,3600.02,2692.28,853.47,1070.2,854.62,3600.03,800.33,820.91
load_balancing_819,1862.79,2611.36,1449.47,1751.08,1679.53,3600.02,3004.67,1499.87,2971.98,1681.96,1405.41,1437.94,1554.77
load_balancing_821,1648.34,2097.13,1602.01,928.33,1892.28,3600.04,1030.0,1982.91,2208.27,1045.15,961.2,1027.15,1919.39
load_balancing_823,1504.68,606.85,386.99,438.73,572.16,3600.03,550.42,431.86,754.74,389.32,440.45,438.93,431.14
load_balancing_826,3600.01,751.44,667.33,1793.67,668.14,3600.02,1460.62,708.47,1468.26,720.51,1025.24,710.39,1922.09
load_balancing_827,1618.46,542.56,500.78,3600.02,547.91,3600.05,530.64,578.95,3600.03,539.5,541.05,587.63,569.09
load_balancing_828,3600.04,766.26,536.21,496.07,553.9,3600.04,644.29,558.04,721.94,583.18,551.04,565.59,550.36
load_balancing_829,2689.36,3060.65,3284.74,3102.5,3600.02,3600.03,3600.04,3600.05,3600.03,3600.02,3342.23,3441.99,3342.49
load_balancing_83,3315.93,2940.11,2385.64,2179.84,2696.48,3600.03,3600.03,3163.88,3600.02,3223.83,2634.21,2704.59,2098.38
load_balancing_831,814.81,1358.28,1404.32,741.59,1034.73,3600.05,3600.02,1035.08,1356.58,899.24,922.08,951.96,874.4
load_balancing_832,1482.68,1004.38,827.64,946.28,658.82,3600.05,882.95,777.46,1505.65,1207.75,1059.95,763.46,674.63
load_balancing_833,2862.66,2077.16,1804.81,2178.39,1619.63,3600.02,3600.02,2689.41,3600.02,2523.18,2247.25,2635.06,2720.42
load_balancing_834,719.1,582.79,548.04,580.61,546.73,3600.05,580.41,633.64,528.41,372.96,494.27,609.45,611.38
load_balancing_835,3600.02,3600.03,3600.04,3600.02,3600.02,3600.03,3437.9,2044.63,3600.03,2908.37,2921.96,2616.59,3600.02
load_balancing_836,3330.58,1412.67,1088.0,1288.06,1561.5,3600.05,2591.21,1248.07,2308.48,1151.43,1429.64,1188.29,1323.32
load_balancing_838,3600.03,1006.08,1280.28,1240.06,1894.46,3600.02,2060.05,1868.06,1826.79,1795.12,1595.74,1679.8,1704.35
load_balancing_839,629.43,588.81,623.05,547.41,750.9,3600.03,621.67,673.61,684.66,618.22,601.63,650.24,701.29
load_balancing_84,366.92,230.53,310.8,252.71,195.67,3600.03,423.67,345.63,444.85,423.4,284.07,260.25,1229.27
load_balancing_841,1314.08,830.87,790.1,681.76,813.8,3600.03,758.09,789.81,992.76,579.32,678.39,901.46,816.64
load_balancing_842,1137.63,747.55,699.57,709.79,782.07,3600.05,873.23,677.72,1573.23,954.03,664.99,635.66,687.47
load_balancing_843,134.38,166.42,214.44,186.42,170.3,3600.02,224.37,184.23,717.36,148.02,165.1,195.21,184.08
load_balancing_844,3543.74,3600.03,3296.49,2629.66,2982.78,3600.06,3600.03,3488.27,3600.04,3600.02,3083.94,3200.29,3003.29
load_balancing_845,1489.55,1460.0,1149.4,1265.48,1130.04,3600.02,2044.56,1781.04,2616.67,966.09,1167.5,1188.12,1059.07
load_balancing_846,1167.86,1077.19,1118.26,977.67,1344.72,3600.02,1845.57,1155.44,2047.96,1033.49,993.09,1094.27,1115.75
load_balancing_847,367.4,245.13,243.29,236.31,214.23,3600.05,253.05,270.75,247.44,183.31,180.61,243.73,412.6
load_balancing_848,3600.02,1447.33,1165.43,1175.04,1259.89,3600.04,1995.97,1667.0,2304.7,1577.52,1215.1,2559.53,1680.25
load_balancing_849,2732.96,2647.95,2885.54,2731.18,2864.88,3600.02,3600.02,2825.5,3600.04,2984.74,2292.62,3090.23,2900.15
load_balancing_85,625.69,560.85,615.0,545.88,639.7,3600.02,880.36,580.9,882.7,574.43,638.05,536.21,600.59
load_balancing_850,3600.03,828.01,756.24,677.72,815.22,3600.06,858.72,968.25,858.32,866.74,753.12,825.57,910.31
load_balancing_851,952.27,1336.23,896.56,1249.91,999.37,3600.04,1068.15,841.58,1308.71,784.23,957.41,934.68,834.18
load_balancing_852,1376.26,503.13,374.76,423.44,525.34,3600.05,402.28,382.05,667.09,433.54,395.63,437.43,389.03
load_balancing_853,902.31,847.1,756.82,761.14,917.16,3600.03,1159.12,840.31,1288.11,800.88,641.82,818.9,819.44
load_balancing_855,3600.02,1254.19,3600.02,3600.03,3600.02,3600.04,745.12,3600.03,1053.99,2501.23,618.19,3600.02,3600.01
load_balancing_857,628.16,524.26,448.67,488.16,391.96,3600.04,542.14,505.98,526.38,519.58,445.47,486.59,515.73
load_balancing_859,3600.04,3600.03,3600.03,3600.03,3600.03,3600.05,3600.02,3600.04,3600.02,3600.03,3600.03,3388.57,3600.03
load_balancing_86,3600.03,769.39,573.71,482.26,590.45,3600.05,661.73,560.25,846.31,622.27,1301.47,564.06,551.04
load_balancing_861,891.56,1119.79,820.42,953.68,842.76,3600.06,1059.78,820.79,1145.54,976.89,793.55,876.79,899.21
load_balancing_862,788.66,776.48,538.32,577.04,860.43,3600.05,546.82,595.35,1050.15,748.17,627.04,564.95,619.33
load_balancing_863,3600.03,2883.56,3146.18,2516.67,2418.7,3600.04,2842.01,2608.17,3600.03,1743.12,2535.24,2585.26,3228.05
load_balancing_865,896.98,150.15,177.53,201.86,185.25,3600.03,202.69,177.62,153.87,140.73,160.67,172.78,176.85
load_balancing_866,1949.23,551.3,310.1,450.54,495.68,3600.02,337.47,331.22,641.41,243.47,261.16,352.3,326.57
load_balancing_867,2073.08,1404.24,1118.33,1238.86,1828.42,3600.03,2570.36,1218.09,2652.77,1177.06,1502.67,1138.39,1108.39
load_balancing_868,1647.18,1679.93,3460.73,3253.64,1868.01,3600.05,1528.54,3600.02,3104.68,2962.37,2370.9,2277.67,3600.02
load_balancing_869,1624.04,741.63,768.09,1095.26,817.63,3600.03,848.15,880.57,1085.2,894.62,858.77,923.17,880.7
load_balancing_870,864.69,822.79,691.8,3600.02,3600.02,3600.03,801.01,1552.24,708.19,3600.03,737.04,2411.86,1549.21
load_balancing_872,944.49,635.93,611.99,736.99,772.8,3600.03,628.6,674.55,1373.44,592.5,585.62,694.23,654.65
load_balancing_875,3205.12,1588.99,927.04,719.92,842.3,3600.03,725.95,894.2,2127.43,757.41,702.88,1123.87,788.4
load_balancing_876,3600.01,1244.02,861.77,1250.78,1276.49,3600.05,1659.33,1341.63,3600.05,924.47,1163.91,1299.49,1343.25
load_balancing_877,3600.02,3317.28,3600.02,3600.02,3591.19,3600.05,3600.04,3600.03,3600.04,3536.34,3600.02,3600.02,3600.03
load_balancing_878,3600.02,1351.13,939.92,879.07,1094.15,3600.03,1165.65,1084.03,2640.26,930.41,1539.33,1025.97,1023.22
load_balancing_879,3600.02,2564.34,1656.27,1450.15,2416.75,3600.05,3151.56,2227.05,3432.36,2824.52,2316.87,1783.94,1693.69
load_balancing_883,1031.16,686.94,711.58,588.42,687.0,3600.04,777.65,868.14,1049.44,599.36,509.97,868.62,760.13
load_balancing_884,703.6,434.08,3600.02,3600.02,2010.22,3600.03,1476.82,521.12,3600.02,3600.02,1761.01,3090.0,3600.02
load_balancing_885,1548.4,239.63,176.09,171.13,211.82,3600.02,205.81,176.96,668.81,171.26,172.08,189.89,185.3
load_balancing_886,3600.02,983.93,911.35,815.67,1028.77,3600.05,948.64,1009.19,1488.03,1058.37,848.17,1015.06,996.05
load_balancing_888,507.56,376.71,307.87,334.52,272.32,3600.03,407.54,370.84,296.11,272.38,342.91,279.37,321.26
load_balancing_89,772.18,518.21,523.06,454.29,558.07,3600.02,581.53,578.38,710.93,468.73,422.3,560.9,561.53
load_balancing_892,3600.02,1764.58,1642.68,1497.1,1559.79,3600.05,1635.36,1650.99,3600.03,1604.91,1533.74,1645.91,1572.98
load_balancing_893,3600.03,3600.04,3600.03,2898.1,3600.05,3600.05,3600.02,3600.03,3600.02,3600.03,3600.02,3600.03,3600.02
load_balancing_894,3600.02,1275.31,1182.08,1264.41,1262.58,3600.05,2447.12,1272.93,3008.95,1329.65,1220.26,1274.63,1297.22
load_balancing_896,187.95,171.16,242.69,225.22,262.29,3600.03,315.89,262.64,393.88,216.53,210.82,273.17,258.74
load_balancing_899,3600.02,703.2,680.84,667.65,738.21,3600.04,875.88,794.02,1893.53,753.43,686.48,741.57,712.69
load_balancing_9,3600.01,1685.87,2129.8,1459.32,2191.58,3600.01,3600.04,2363.99,3600.01,2016.46,2166.5,2523.09,2145.61
load_balancing_90,308.3,188.3,115.26,128.09,155.52,3600.03,205.29,127.11,216.84,117.53,159.09,127.66,120.55
load_balancing_900,3241.58,1994.84,2599.55,2122.62,2562.66,3600.03,2346.3,2251.57,3600.02,2432.4,3322.76,2299.81,3542.73
load_balancing_901,2853.69,274.72,1028.8,317.26,291.78,3600.02,1140.55,257.72,466.22,718.56,831.3,1406.13,257.91
load_balancing_903,629.17,547.11,598.22,522.1,647.72,3600.02,652.27,569.3,661.36,613.38,460.78,574.95,598.11
load_balancing_904,834.33,891.0,739.12,621.69,783.78,3600.03,808.27,807.39,834.33,706.48,778.32,805.07,809.75
load_balancing_906,3600.02,3587.73,3600.03,3600.03,3093.52,3600.06,3600.03,3600.02,3600.03,3600.03,3600.03,3600.02,3600.03
load_balancing_907,2005.82,2626.47,2601.96,2554.55,2828.83,3600.02,3600.03,2990.31,3600.04,2768.35,2840.01,2250.84,2210.74
load_balancing_908,1689.22,635.19,781.49,631.05,2884.5,3600.05,715.36,631.09,852.2,1297.47,1241.49,1185.47,609.73
load_balancing_909,3600.03,3416.98,3600.04,3600.06,3600.02,3600.02,3600.03,3600.03,3600.03,3600.02,3140.82,3600.04,3600.04
load_balancing_912,2656.69,2911.17,3158.72,2825.57,3391.72,3600.03,3600.02,3397.06,3600.02,2639.34,2762.63,3097.93,2959.64
load_balancing_913,1219.6,1097.72,871.63,868.37,916.33,3600.05,1258.87,1008.66,2608.58,1099.7,997.73,1134.62,1195.14
load_balancing_915,3600.02,3600.03,2669.71,3600.02,3600.05,3600.05,442.66,473.4,437.1,3600.02,3600.02,3600.02,510.04
load_balancing_916,3600.03,3326.97,3600.03,3051.18,3374.78,3600.02,3600.06,3600.04,3600.03,2717.52,2250.67,3600.03,3600.02
load_balancing_917,3600.02,1599.34,1311.72,1326.24,1440.49,3600.05,2084.34,1796.93,3600.05,1387.29,1451.85,1711.3,1758.14
load_balancing_918,2213.02,2790.73,2126.11,2315.56,2532.12,3600.05,2879.06,2185.47,3475.9,2504.23,2168.3,2504.68,2314.57
load_balancing_919,606.16,326.54,583.3,471.0,500.57,3600.05,482.57,501.27,766.93,561.19,507.3,498.47,487.96
load_balancing_92,2254.09,1219.99,1672.25,3600.03,982.31,3600.03,1199.82,1439.8,2602.83,1154.96,2579.39,1234.25,1642.65
load_balancing_920,3600.03,1631.4,1019.33,1316.55,927.62,3600.03,1324.62,1240.21,1853.2,995.1,870.75,1151.47,1227.47
load_balancing_921,293.74,285.1,239.86,363.39,379.69,3600.02,299.33,318.15,358.58,244.21,341.97,405.44,310.44
load_balancing_922,1185.86,943.43,1095.2,945.28,1129.09,3600.05,1021.78,1022.21,2298.24,875.06,1003.54,1033.77,1061.79
load_balancing_926,3600.03,2402.06,2808.12,2307.24,3600.03,3600.02,2826.99,3142.17,3503.45,2804.62,2290.52,2724.58,2551.75
load_balancing_928,3600.02,3600.03,2676.99,2469.63,2935.77,3600.04,3600.04,3182.92,3600.03,2492.88,2106.89,3013.99,2836.23
load_balancing_929,3600.02,1839.62,1527.15,1571.06,2635.02,3600.03,2965.47,1412.1,3506.18,2043.86,1727.42,1719.91,1453.82
load_balancing_93,2397.54,888.93,563.2,980.88,658.6,3600.09,567.51,665.64,518.94,418.36,809.24,543.29,640.13
load_balancing_931,1161.31,197.25,318.64,265.3,351.87,3600.04,275.76,284.05,282.01,375.97,323.33,277.97,274.09
load_balancing_932,2389.13,822.99,908.2,877.49,1065.09,3600.04,886.32,1083.88,929.17,812.03,840.86,952.78,1016.49
load_balancing_933,1776.75,1338.79,1329.99,1511.17,1249.3,3600.05,1701.29,1581.17,2609.89,1079.74,1240.16,1213.13,1154.87
load_balancing_936,770.83,311.23,265.93,309.17,273.13,3600.05,279.0,257.54,347.81,369.98,291.7,382.92,870.8
load_balancing_938,1642.12,1067.87,1213.76,968.49,1290.86,3600.02,1496.08,1283.17,2920.08,1102.19,984.68,1183.85,1236.57
load_balancing_94,2641.65,3600.03,3600.04,2439.22,3600.02,3600.03,3600.02,3600.02,3600.03,3600.04,3600.03,3600.03,3600.04
load_balancing_940,766.83,316.43,409.87,346.22,434.96,3600.02,435.5,204.94,393.74,396.5,557.3,199.08,207.54
load_balancing_941,734.32,754.27,626.3,1940.55,434.04,3600.02,1154.26,720.66,602.0,408.78,1110.73,694.89,3600.02
load_balancing_942,566.11,695.35,558.11,511.29,655.1,3600.05,665.41,606.86,708.08,590.64,530.27,645.24,599.07
load_balancing_943,2943.86,2110.01,1876.22,2907.73,3130.1,3600.03,3272.5,2651.66,3600.02,2113.23,2265.61,2548.02,2793.06
load_balancing_945,3600.02,369.95,205.21,323.74,316.49,3600.05,305.17,223.28,252.03,287.73,312.5,305.18,224.48
load_balancing_946,3582.91,2031.22,2943.5,2330.48,2324.81,3600.03,2871.7,2814.01,3600.02,2143.76,1674.43,2128.72,2481.35
load_balancing_947,1320.09,392.31,316.33,586.27,236.89,3600.02,317.67,592.78,326.04,494.27,354.83,504.88,492.17
load_balancing_948,3600.02,2541.35,2301.3,1875.77,2026.23,3600.03,3600.02,1905.94,3600.02,1833.55,2224.36,1989.09,2160.67
load_balancing_95,3600.02,1709.25,1902.3,1748.87,2204.48,3600.02,2205.44,1909.34,3035.28,1945.05,1516.85,1913.53,1838.51
load_balancing_950,847.7,556.11,584.51,551.76,600.91,3600.02,679.67,624.37,570.08,647.22,415.89,618.12,661.32
load_balancing_951,658.26,252.29,249.51,272.6,302.21,3600.02,240.41,266.12,247.09,292.77,279.82,265.4,269.28
load_balancing_953,2244.62,1714.61,2073.63,1146.07,1855.72,3600.02,2904.6,2589.73,2658.19,1192.49,1155.88,2761.42,2696.67
load_balancing_954,343.6,411.25,426.71,397.66,316.38,3600.04,403.44,340.21,379.31,735.78,369.6,308.7,310.79
load_balancing_955,837.71,541.59,542.88,485.45,587.52,3600.05,601.93,579.57,692.67,560.81,444.72,575.11,548.27
load_balancing_956,569.47,821.53,546.02,558.44,1317.07,3600.05,748.36,1609.15,837.4,733.79,669.94,921.22,1400.44
load_balancing_957,1439.52,430.76,450.07,410.7,534.49,3600.03,419.85,824.98,417.51,448.67,417.21,713.89,1391.18
load_balancing_958,2379.23,2465.79,3599.02,3113.21,3600.06,3600.02,3600.03,3113.2,3600.02,2352.54,3600.03,3600.03,3134.52
load_balancing_959,3077.38,2459.97,3143.45,2226.66,2449.22,3600.04,3469.68,2729.48,3600.03,3060.12,2570.67,2867.27,2808.04
load_balancing_960,1634.73,1122.66,1065.64,1070.3,1132.93,3600.02,1127.8,1376.28,1191.5,1087.25,1121.33,1306.39,1332.14
load_balancing_961,3600.01,2307.72,2145.68,2203.82,2294.58,3600.03,2526.34,1699.93,3576.99,2582.3,2076.52,2369.44,2228.0
load_balancing_962,3600.03,3600.04,3600.02,2519.36,3600.02,3600.02,3600.02,3600.02,3600.02,3600.02,3600.02,3600.02,3600.02
load_balancing_964,3600.03,707.55,785.54,650.2,820.27,3600.05,798.7,848.93,1102.24,754.79,661.82,801.85,772.77
load_balancing_965,1035.03,873.72,742.34,798.76,946.77,3600.03,1033.25,857.5,1256.68,808.95,873.34,838.35,1013.79
