File Name,MipLogLevel-2,RootCutLevel-0,RoundingHeurLevel-0,DivingHeurLevel-0,StrongBranching-0,SubMipHeurLevel-0,RoundingHeurLevel-1,RootCutLevel-1,TreeCutLevel-1,TreeCutLevel-0,StrongBranching-1,SubMipHeurLevel-1,DivingHeurLevel-1
train_150_4_instance_3186,0.08,0.08,0.09,0.08,0.07,0.07,0.08,0.09,0.08,0.08,0.08,0.09,0.08
train_150_4_instance_3214,0.1,0.08,0.12,0.1,0.11,0.1,0.11,0.13,0.11,0.11,0.11,0.11,0.11
train_150_4_instance_324,0.09,0.09,0.09,0.08,0.08,0.09,0.08,0.11,0.09,0.09,0.08,0.07,0.1
train_150_4_instance_3252,0.1,0.07,0.1,0.1,0.07,0.03,0.1,0.1,0.08,0.1,0.09,0.03,0.1
train_150_4_instance_3284,0.08,0.07,0.09,0.09,0.09,0.03,0.1,0.09,0.09,0.1,0.1,0.03,0.09
train_150_4_instance_3378,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02
train_150_4_instance_3462,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.05
train_150_4_instance_3495,0.13,0.14,0.13,0.12,0.11,0.08,0.12,0.14,0.12,0.15,0.14,0.12,0.11
train_150_4_instance_3497,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03
train_150_4_instance_3545,0.16,0.08,0.15,0.17,0.15,0.17,0.17,0.13,0.14,0.17,0.16,0.12,0.2
train_150_4_instance_3556,0.12,0.08,0.11,0.12,0.13,0.13,0.13,0.11,0.13,0.12,0.13,0.14,0.1
train_150_4_instance_3561,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
train_150_4_instance_3583,0.14,0.08,0.14,0.15,0.16,0.13,0.14,0.12,0.14,0.14,0.14,0.14,0.14
train_150_4_instance_3614,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.07,0.07
train_150_4_instance_3684,0.08,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.09,0.08,0.07,0.07,0.08
train_150_4_instance_3695,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04
train_150_4_instance_3718,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
train_150_4_instance_3778,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
train_150_4_instance_3781,0.1,0.1,0.11,0.1,0.1,0.09,0.11,0.11,0.11,0.09,0.1,0.1,0.11
train_150_4_instance_3807,0.17,0.09,0.14,0.15,0.14,0.16,0.17,0.14,0.13,0.14,0.14,0.14,0.14
train_150_4_instance_3812,0.08,0.07,0.06,0.07,0.07,0.07,0.07,0.06,0.07,0.07,0.07,0.05,0.07
train_150_4_instance_383,0.09,0.09,0.1,0.1,0.09,0.09,0.1,0.09,0.1,0.1,0.1,0.09,0.09
train_150_4_instance_3859,0.08,0.09,0.09,0.09,0.08,0.08,0.09,0.08,0.09,0.09,0.09,0.09,0.08
train_150_4_instance_3900,0.15,0.09,0.16,0.14,0.16,0.14,0.15,0.12,0.17,0.15,0.16,0.18,0.15
train_150_4_instance_40,0.12,0.09,0.12,0.11,0.13,0.12,0.12,0.13,0.14,0.12,0.12,0.13,0.13
train_150_4_instance_447,0.08,0.1,0.08,0.08,0.08,0.07,0.08,0.08,0.08,0.09,0.08,0.08,0.08
train_150_4_instance_463,0.09,0.09,0.1,0.09,0.1,0.09,0.1,0.08,0.1,0.1,0.08,0.1,0.1
train_150_4_instance_520,0.1,0.12,0.13,0.11,0.12,0.07,0.11,0.09,0.11,0.11,0.1,0.08,0.1
train_150_4_instance_621,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.03,0.03
train_150_4_instance_67,0.08,0.07,0.08,0.08,0.08,0.07,0.07,0.07,0.08,0.07,0.07,0.08,0.07
train_150_4_instance_673,0.08,0.08,0.09,0.09,0.08,0.07,0.09,0.09,0.09,0.08,0.09,0.09,0.09
train_150_4_instance_706,0.11,0.1,0.1,0.1,0.09,0.08,0.11,0.1,0.1,0.1,0.1,0.08,0.1
train_150_4_instance_782,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.06,0.06,0.06,0.07,0.07,0.07
train_150_4_instance_82,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03
train_150_4_instance_828,0.11,0.08,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1
train_150_4_instance_829,0.07,0.08,0.08,0.07,0.08,0.07,0.06,0.07,0.07,0.08,0.08,0.08,0.07
train_150_4_instance_889,0.11,0.1,0.11,0.11,0.1,0.08,0.11,0.1,0.11,0.1,0.11,0.08,0.1
train_150_4_instance_896,0.07,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.07,0.08,0.08
train_150_4_instance_935,0.13,0.09,0.13,0.13,0.11,0.13,0.12,0.13,0.14,0.11,0.12,0.14,0.14
train_150_4_instance_975,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.08,0.07
train_150_64_instance_10,0.12,0.13,0.13,0.13,0.12,0.13,0.13,0.12,0.11,0.13,0.13,0.13,0.12
train_150_64_instance_1019,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.14,0.13,0.15
train_150_64_instance_1020,0.09,0.1,0.09,0.09,0.1,0.09,0.1,0.1,0.09,0.1,0.1,0.1,0.09
train_150_64_instance_1069,0.11,0.13,0.13,0.13,0.13,0.12,0.11,0.11,0.12,0.13,0.13,0.12,0.09
train_150_64_instance_1081,0.11,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.1,0.1,0.08,0.1,0.1
train_150_64_instance_1141,0.12,0.08,0.12,0.12,0.12,0.13,0.11,0.12,0.12,0.13,0.12,0.12,0.12
train_150_64_instance_1145,0.12,0.12,0.13,0.12,0.12,0.09,0.12,0.12,0.12,0.13,0.12,0.12,0.12
train_150_64_instance_1196,0.15,0.15,0.15,0.15,0.15,0.14,0.15,0.14,0.14,0.14,0.14,0.15,0.13
train_150_64_instance_1244,0.13,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.12,0.13
train_150_64_instance_1278,0.14,0.14,0.14,0.13,0.14,0.15,0.14,0.14,0.14,0.13,0.13,0.14,0.14
train_150_64_instance_1329,0.12,0.12,0.12,0.12,0.13,0.12,0.12,0.11,0.13,0.12,0.13,0.13,0.13
train_150_64_instance_1354,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.15,0.14,0.14,0.14
train_150_64_instance_1441,0.16,0.16,0.17,0.16,0.17,0.16,0.14,0.16,0.16,0.16,0.16,0.17,0.15
train_150_64_instance_1467,0.14,0.14,0.15,0.13,0.15,0.15,0.13,0.14,0.15,0.14,0.14,0.15,0.15
train_150_64_instance_1504,0.16,0.14,0.14,0.15,0.14,0.15,0.15,0.14,0.14,0.15,0.14,0.14,0.14
train_150_64_instance_1524,0.14,0.15,0.14,0.15,0.14,0.15,0.13,0.15,0.14,0.13,0.14,0.14,0.15
train_150_64_instance_1585,0.12,0.12,0.12,0.12,0.12,0.13,0.12,0.09,0.12,0.12,0.12,0.11,0.12
train_150_64_instance_1696,0.12,0.11,0.12,0.12,0.12,0.11,0.12,0.11,0.12,0.12,0.12,0.12,0.12
train_150_64_instance_1739,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
train_150_64_instance_1767,0.12,0.12,0.12,0.11,0.13,0.13,0.13,0.11,0.12,0.12,0.12,0.13,0.12
train_150_64_instance_1817,0.14,0.14,0.14,0.13,0.14,0.15,0.15,0.15,0.13,0.14,0.15,0.14,0.15
train_150_64_instance_1819,0.11,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.11,0.12,0.12,0.12,0.12
train_150_64_instance_1822,0.09,0.12,0.12,0.12,0.12,0.11,0.13,0.12,0.12,0.13,0.12,0.12,0.12
train_150_64_instance_1832,0.14,0.14,0.13,0.14,0.14,0.15,0.13,0.14,0.15,0.14,0.11,0.14,0.14
train_150_64_instance_1860,0.15,0.15,0.15,0.16,0.17,0.14,0.15,0.16,0.14,0.16,0.16,0.15,0.15
train_150_64_instance_1861,0.13,0.15,0.14,0.15,0.11,0.14,0.15,0.14,0.16,0.14,0.14,0.14,0.16
train_150_64_instance_1880,0.12,0.13,0.12,0.11,0.12,0.12,0.11,0.12,0.12,0.11,0.13,0.12,0.12
train_150_64_instance_1987,0.12,0.12,0.11,0.13,0.12,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.12
train_150_64_instance_1988,0.12,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
train_150_64_instance_2007,0.12,0.12,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.12,0.13,0.13,0.12
train_150_64_instance_2032,0.15,0.15,0.15,0.13,0.14,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14
train_150_64_instance_2060,0.14,0.16,0.14,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.15,0.16,0.14
train_150_64_instance_2140,0.11,0.12,0.13,0.11,0.11,0.12,0.13,0.12,0.13,0.12,0.12,0.12,0.13
train_150_64_instance_2149,0.15,0.14,0.15,0.15,0.14,0.14,0.15,0.14,0.13,0.14,0.14,0.15,0.1
train_150_64_instance_2223,0.12,0.13,0.13,0.13,0.11,0.13,0.14,0.13,0.13,0.1,0.13,0.13,0.13
train_150_64_instance_2254,0.15,0.15,0.16,0.16,0.13,0.16,0.15,0.16,0.15,0.15,0.14,0.13,0.15
train_150_64_instance_2334,0.1,0.09,0.09,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09
train_150_64_instance_2392,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.13,0.13
train_150_64_instance_2418,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.14,0.12,0.14,0.14,0.13,0.13
train_150_64_instance_2427,0.11,0.13,0.13,0.12,0.12,0.12,0.13,0.12,0.12,0.12,0.13,0.13,0.12
train_150_64_instance_2432,0.11,0.1,0.1,0.09,0.1,0.1,0.1,0.11,0.09,0.1,0.1,0.09,0.1
train_150_64_instance_2440,0.12,0.1,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.11,0.13,0.12,0.12
train_150_64_instance_2455,0.14,0.13,0.14,0.12,0.14,0.13,0.14,0.14,0.14,0.14,0.13,0.14,0.13
train_150_64_instance_2471,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.14,0.14
train_150_64_instance_2482,0.14,0.14,0.15,0.15,0.15,0.14,0.14,0.15,0.14,0.14,0.14,0.14,0.15
train_150_64_instance_2517,0.15,0.15,0.14,0.15,0.15,0.15,0.09,0.15,0.15,0.16,0.16,0.12,0.15
train_150_64_instance_2686,0.14,0.14,0.13,0.13,0.14,0.14,0.14,0.13,0.13,0.13,0.14,0.13,0.13
train_150_64_instance_2702,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.11,0.12,0.12
train_150_64_instance_2771,0.18,0.17,0.17,0.17,0.17,0.16,0.16,0.17,0.17,0.17,0.16,0.12,0.16
train_150_64_instance_2772,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.14,0.15,0.15,0.15,0.11,0.14
train_150_64_instance_2777,0.12,0.13,0.12,0.12,0.13,0.12,0.13,0.13,0.14,0.14,0.13,0.14,0.13
train_150_64_instance_2794,0.09,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.15,0.13
train_150_64_instance_2871,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.11,0.1,0.13,0.14,0.15,0.14
train_150_64_instance_2884,0.14,0.14,0.15,0.14,0.15,0.14,0.14,0.14,0.14,0.15,0.15,0.15,0.15
train_150_64_instance_2998,0.14,0.16,0.15,0.15,0.15,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.15
train_150_64_instance_3061,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.13,0.13,0.11,0.13,0.11
train_150_64_instance_3080,0.12,0.13,0.13,0.12,0.13,0.13,0.12,0.12,0.13,0.13,0.13,0.13,0.13
train_150_64_instance_3146,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.12
train_150_64_instance_3212,0.14,0.14,0.14,0.14,0.14,0.15,0.14,0.13,0.13,0.14,0.15,0.14,0.15
train_150_64_instance_3233,0.13,0.13,0.14,0.14,0.13,0.15,0.13,0.13,0.13,0.13,0.14,0.13,0.14
train_150_64_instance_3240,0.12,0.13,0.13,0.13,0.12,0.13,0.14,0.12,0.13,0.12,0.13,0.13,0.13
train_150_64_instance_3261,0.14,0.15,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.15
train_150_64_instance_3272,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.12,0.11,0.12,0.11,0.12,0.11
train_150_64_instance_328,0.12,0.12,0.12,0.13,0.09,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.12
train_150_64_instance_3344,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.15,0.14,0.14,0.14,0.13
train_150_64_instance_3345,0.12,0.12,0.12,0.13,0.13,0.13,0.12,0.11,0.12,0.12,0.13,0.13,0.12
train_150_64_instance_340,0.14,0.15,0.17,0.16,0.16,0.16,0.11,0.16,0.16,0.16,0.16,0.15,0.16
train_150_64_instance_3404,0.08,0.11,0.1,0.11,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.11,0.11
train_150_64_instance_3443,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.13,0.11,0.12,0.12,0.11,0.12
train_150_64_instance_3532,0.14,0.13,0.12,0.13,0.12,0.13,0.13,0.13,0.11,0.13,0.11,0.13,0.13
train_150_64_instance_3536,0.14,0.15,0.14,0.15,0.14,0.15,0.13,0.14,0.14,0.13,0.14,0.14,0.13
train_150_64_instance_3565,0.11,0.12,0.12,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
train_150_64_instance_3647,0.14,0.13,0.14,0.13,0.1,0.13,0.13,0.12,0.13,0.13,0.13,0.14,0.13
train_150_64_instance_3692,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.13,0.12,0.13,0.13
train_150_64_instance_37,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.12,0.13,0.13,0.14,0.14,0.13
train_150_64_instance_3719,0.14,0.14,0.14,0.14,0.13,0.14,0.15,0.14,0.13,0.14,0.14,0.14,0.14
train_150_64_instance_3799,0.13,0.13,0.13,0.12,0.12,0.13,0.14,0.12,0.13,0.12,0.12,0.12,0.12
train_150_64_instance_3802,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.12
train_150_64_instance_3819,0.12,0.12,0.12,0.12,0.13,0.12,0.08,0.13,0.13,0.11,0.09,0.12,0.13
train_150_64_instance_3892,0.14,0.14,0.14,0.14,0.15,0.15,0.14,0.15,0.14,0.14,0.15,0.14,0.15
train_150_64_instance_3923,0.15,0.15,0.15,0.14,0.15,0.14,0.14,0.15,0.15,0.14,0.15,0.15,0.15
train_150_64_instance_3943,0.12,0.12,0.13,0.12,0.13,0.13,0.12,0.12,0.12,0.13,0.12,0.12,0.12
train_150_64_instance_477,0.12,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.12,0.11,0.09
train_150_64_instance_522,0.12,0.12,0.09,0.12,0.12,0.1,0.11,0.11,0.11,0.12,0.12,0.12,0.12
train_150_64_instance_53,0.16,0.16,0.17,0.15,0.17,0.15,0.17,0.15,0.16,0.16,0.16,0.17,0.17
train_150_64_instance_585,0.1,0.09,0.1,0.1,0.1,0.1,0.09,0.11,0.09,0.09,0.1,0.09,0.1
train_150_64_instance_590,0.14,0.14,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.14,0.15,0.16,0.15
train_150_64_instance_639,0.15,0.14,0.13,0.15,0.15,0.14,0.15,0.15,0.14,0.14,0.15,0.14,0.15
train_150_64_instance_709,0.12,0.12,0.14,0.13,0.13,0.11,0.13,0.13,0.13,0.12,0.12,0.13,0.13
train_150_64_instance_71,0.16,0.15,0.1,0.13,0.14,0.14,0.15,0.14,0.14,0.15,0.13,0.15,0.15
train_150_64_instance_787,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.11,0.12,0.13
train_150_64_instance_853,0.12,0.12,0.12,0.11,0.12,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.12
train_150_64_instance_859,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.16,0.16,0.16,0.15,0.13
train_150_64_instance_9,0.12,0.12,0.12,0.13,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11
train_150_64_instance_900,0.11,0.12,0.12,0.11,0.12,0.12,0.12,0.11,0.12,0.12,0.13,0.12,0.12
train_150_64_instance_928,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.12
train_150_64_instance_973,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.15,0.14,0.13,0.14,0.14
train_150_64_instance_984,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.16,0.16,0.16,0.15,0.14,0.16
train_150_8_instance_1030,0.46,0.23,0.46,0.47,0.53,0.64,0.46,0.49,0.49,0.52,0.45,0.51,0.46
train_150_8_instance_1053,0.68,0.35,0.83,0.85,0.66,0.67,0.68,0.6,0.49,0.6,0.68,0.82,0.71
train_150_8_instance_1078,0.32,0.16,0.32,0.41,0.27,0.31,0.39,0.27,0.3,0.31,0.33,0.4,0.33
train_150_8_instance_1091,0.68,0.31,0.75,0.6,0.46,0.58,0.68,0.82,0.56,0.55,0.63,0.75,0.61
train_150_8_instance_1119,0.44,0.23,0.39,0.5,0.38,0.39,0.38,0.32,0.53,0.38,0.47,0.46,0.39
train_150_8_instance_1148,0.67,0.36,0.59,0.6,0.78,0.68,0.56,0.6,0.61,0.51,0.56,0.61,0.56
train_150_8_instance_1149,0.98,0.59,0.77,0.69,1.73,0.78,0.8,0.76,0.74,0.64,0.77,0.84,0.77
train_150_8_instance_1181,0.68,0.29,0.66,0.69,1.07,0.89,0.74,0.59,0.67,0.65,0.68,0.82,0.78
train_150_8_instance_1194,0.3,0.14,0.3,0.31,0.26,0.29,0.3,0.24,0.29,0.3,0.31,0.3,0.38
train_150_8_instance_1250,0.61,0.29,0.6,0.65,0.74,0.6,0.61,0.55,0.64,0.58,0.62,0.77,0.64
train_150_8_instance_1258,0.66,0.32,0.63,0.62,0.7,0.62,0.52,0.38,0.42,0.66,0.5,0.61,0.51
train_150_8_instance_1310,0.37,0.18,0.29,0.3,0.27,0.28,0.28,0.27,0.31,0.32,0.31,0.29,0.29
train_150_8_instance_1355,0.88,0.57,0.95,0.88,0.98,0.82,0.8,0.76,0.55,0.7,0.87,0.82,0.76
train_150_8_instance_1401,0.37,0.17,0.35,0.36,0.27,0.39,0.37,0.3,0.36,0.36,0.37,0.34,0.36
train_150_8_instance_1411,0.39,0.18,0.38,0.43,0.46,0.37,0.39,0.35,0.39,0.39,0.38,0.38,0.4
train_150_8_instance_1448,0.32,0.19,0.33,0.32,0.27,0.32,0.4,0.27,0.45,0.31,0.4,0.32,0.32
train_150_8_instance_1523,0.43,0.22,0.4,0.43,0.45,0.39,0.41,0.35,0.39,0.4,0.47,0.4,0.43
train_150_8_instance_1525,0.61,0.29,0.61,0.58,0.69,0.8,0.59,0.62,0.61,0.5,0.61,0.73,0.58
train_150_8_instance_1576,0.45,0.18,0.46,0.59,0.47,0.45,0.47,0.44,0.49,0.52,0.48,0.44,0.44
train_150_8_instance_1606,0.41,0.18,0.4,0.37,0.37,0.39,0.39,0.29,0.36,0.38,0.41,0.43,0.39
train_150_8_instance_1607,0.63,0.28,0.7,0.51,0.58,0.57,0.55,0.52,0.45,0.59,0.57,0.55,0.52
train_150_8_instance_1635,0.32,0.17,0.39,0.31,0.25,0.31,0.31,0.29,0.31,0.4,0.31,0.32,0.31
train_150_8_instance_1657,0.43,0.24,0.43,0.5,0.34,0.43,0.43,0.37,0.52,0.5,0.54,0.44,0.44
train_150_8_instance_1679,0.5,0.23,0.41,0.4,0.4,0.4,0.4,0.4,0.44,0.39,0.4,0.41,0.4
train_150_8_instance_1791,0.65,0.35,0.62,0.77,1.16,0.65,0.61,0.65,0.57,0.74,0.64,0.79,0.68
train_150_8_instance_1796,0.33,0.25,0.36,0.31,0.4,0.32,0.31,0.49,0.42,0.32,0.32,0.34,0.3
train_150_8_instance_1813,0.39,0.2,0.4,0.4,0.37,0.37,0.37,0.32,0.39,0.39,0.42,0.56,0.51
train_150_8_instance_1899,0.47,0.22,0.45,0.46,0.39,0.45,0.58,0.37,0.41,0.45,0.59,0.46,0.48
train_150_8_instance_1902,0.64,0.25,0.46,0.5,0.34,0.48,0.6,0.32,0.46,0.46,0.62,0.55,0.5
train_150_8_instance_1965,0.3,0.24,0.28,0.25,0.24,0.27,0.35,0.35,0.36,0.27,0.26,0.27,0.25
train_150_8_instance_208,0.35,0.15,0.36,0.36,0.31,0.36,0.35,0.26,0.34,0.35,0.35,0.4,0.36
train_150_8_instance_2120,0.63,0.29,0.61,0.55,0.54,0.63,0.7,0.43,0.61,0.47,0.62,0.61,0.51
train_150_8_instance_2121,0.48,0.22,0.46,0.72,0.41,0.46,0.46,0.51,0.49,0.43,0.47,0.47,0.49
train_150_8_instance_2162,0.75,0.38,0.96,0.68,1.29,0.7,0.75,0.76,0.57,0.62,0.75,0.73,0.7
train_150_8_instance_2169,0.54,0.29,0.67,0.54,0.43,0.68,0.55,0.41,0.41,0.47,0.77,0.71,0.54
train_150_8_instance_2213,0.29,0.1,0.29,0.3,0.28,0.34,0.37,0.2,0.29,0.3,0.29,0.29,0.39
train_150_8_instance_2222,0.42,0.22,0.41,0.42,0.33,0.4,0.42,0.32,0.38,0.51,0.48,0.46,0.4
train_150_8_instance_2243,0.47,0.28,0.45,0.46,0.49,0.46,0.47,0.37,0.42,0.45,0.46,0.43,0.56
train_150_8_instance_2286,0.63,0.32,0.54,0.48,0.91,0.55,0.54,0.53,0.64,0.47,0.56,0.55,0.48
train_150_8_instance_2303,0.36,0.18,0.4,0.41,0.44,0.41,0.46,0.44,0.44,0.4,0.43,0.42,0.41
train_150_8_instance_2346,0.37,0.19,0.41,0.37,0.4,0.34,0.38,0.35,0.42,0.47,0.47,0.35,0.35
train_150_8_instance_2359,0.33,0.18,0.37,0.34,0.4,0.31,0.34,0.41,0.34,0.33,0.37,0.33,0.36
train_150_8_instance_2386,0.53,0.26,0.49,0.4,0.55,0.41,0.42,0.33,0.37,0.49,0.43,0.56,0.52
train_150_8_instance_2397,0.34,0.17,0.34,0.32,0.3,0.32,0.32,0.29,0.36,0.33,0.44,0.33,0.39
train_150_8_instance_2432,0.42,0.22,0.41,0.41,0.46,0.45,0.46,0.34,0.5,0.42,0.43,0.51,0.56
train_150_8_instance_2473,0.42,0.23,0.39,0.48,0.45,0.44,0.49,0.42,0.41,0.39,0.39,0.45,0.49
train_150_8_instance_2483,0.58,0.28,0.56,0.63,0.62,0.55,0.64,0.54,0.44,0.53,0.57,0.56,0.64
train_150_8_instance_2485,0.5,0.21,0.41,0.48,0.41,0.39,0.42,0.4,0.43,0.49,0.39,0.41,0.54
train_150_8_instance_2498,0.61,0.31,0.5,0.72,0.57,0.47,0.64,0.45,0.68,0.56,0.53,0.62,0.64
train_150_8_instance_2571,0.33,0.17,0.3,0.32,0.28,0.35,0.31,0.31,0.25,0.3,0.4,0.36,0.32
train_150_8_instance_2581,0.56,0.29,0.54,0.57,0.59,0.69,0.57,0.43,0.43,0.5,0.58,0.57,0.54
train_150_8_instance_2587,0.43,0.16,0.54,0.59,0.33,0.34,0.44,0.33,0.35,0.42,0.41,0.46,0.44
train_150_8_instance_2627,0.68,0.34,0.68,0.63,1.13,0.55,0.66,0.51,0.55,0.58,0.67,0.65,0.77
train_150_8_instance_2633,0.53,0.28,0.44,0.42,0.37,0.41,0.42,0.37,0.45,0.4,0.43,0.42,0.43
train_150_8_instance_2712,0.37,0.22,0.43,0.42,0.29,0.5,0.35,0.33,0.34,0.38,0.37,0.38,0.5
train_150_8_instance_2759,0.47,0.24,0.36,0.41,0.33,0.37,0.35,0.36,0.42,0.35,0.36,0.44,0.41
train_150_8_instance_276,0.39,0.13,0.3,0.29,0.25,0.2,0.38,0.21,0.32,0.35,0.29,0.21,0.29
train_150_8_instance_2793,0.61,0.37,0.65,0.56,0.75,0.69,0.67,0.64,0.61,0.49,0.68,0.61,0.59
train_150_8_instance_2813,0.46,0.18,0.44,0.34,0.31,0.34,0.37,0.34,0.35,0.37,0.35,0.37,0.34
train_150_8_instance_2818,0.6,0.25,0.5,0.49,0.53,0.49,0.49,0.53,0.58,0.46,0.65,0.65,0.5
train_150_8_instance_2825,0.6,0.26,0.63,0.58,0.47,0.53,0.53,0.43,0.43,0.51,0.73,0.5,0.57
train_150_8_instance_2844,0.36,0.17,0.48,0.38,0.41,0.35,0.41,0.26,0.35,0.35,0.36,0.48,0.38
train_150_8_instance_2852,0.37,0.16,0.38,0.4,0.41,0.35,0.44,0.26,0.28,0.36,0.39,0.31,0.35
train_150_8_instance_2900,0.29,0.15,0.28,0.28,0.28,0.34,0.28,0.21,0.34,0.37,0.29,0.28,0.28
train_150_8_instance_2956,0.44,0.25,0.51,0.64,0.6,0.48,0.45,0.44,0.47,0.44,0.44,0.46,0.44
train_150_8_instance_3046,0.53,0.21,0.55,0.5,0.45,0.69,0.54,0.4,0.45,0.56,0.54,0.53,0.66
train_150_8_instance_3066,0.47,0.18,0.45,0.54,0.45,0.57,0.64,0.29,0.34,0.56,0.62,0.58,0.49
train_150_8_instance_312,0.42,0.15,0.53,0.4,0.38,0.4,0.54,0.29,0.29,0.41,0.4,0.39,0.38
train_150_8_instance_3179,0.2,0.11,0.15,0.21,0.15,0.19,0.19,0.16,0.18,0.23,0.18,0.18,0.24
train_150_8_instance_3195,0.38,0.19,0.4,0.35,0.37,0.36,0.37,0.33,0.39,0.46,0.45,0.37,0.45
train_150_8_instance_3212,0.46,0.17,0.42,0.37,0.33,0.28,0.34,0.29,0.36,0.48,0.46,0.32,0.35
train_150_8_instance_3219,0.5,0.25,0.57,0.53,0.39,0.49,0.61,0.42,0.46,0.61,0.47,0.56,0.54
train_150_8_instance_3236,0.74,0.34,0.88,0.69,1.04,0.8,0.85,0.85,0.56,0.55,0.74,0.75,0.68
train_150_8_instance_3280,0.51,0.21,0.41,0.44,0.46,0.39,0.48,0.35,0.37,0.39,0.46,0.51,0.4
train_150_8_instance_3283,0.36,0.21,0.42,0.35,0.38,0.36,0.35,0.33,0.36,0.37,0.36,0.4,0.44
train_150_8_instance_3358,0.28,0.14,0.31,0.29,0.25,0.26,0.36,0.26,0.4,0.29,0.35,0.36,0.28
train_150_8_instance_3425,0.46,0.18,0.45,0.58,0.4,0.47,0.47,0.35,0.4,0.46,0.48,0.62,0.44
train_150_8_instance_3428,0.4,0.26,0.38,0.49,0.44,0.39,0.4,0.34,0.45,0.4,0.39,0.51,0.5
train_150_8_instance_3444,0.67,0.7,0.68,0.7,1.57,0.67,0.67,0.83,0.66,0.59,0.8,0.68,0.68
