File Name,default,SubMipHeurLevel-1,StrongBranching-0,StrongBranching-1
load_balancing_2827,306.51,441.99,571.73,313.44
load_balancing_2830,1370.77,1162.48,817.14,1023.31
load_balancing_2831,374.01,334.5,419.91,373.7
load_balancing_2834,499.43,317.27,468.44,337.4
load_balancing_2835,1488.99,1357.61,2697.6,1463.13
load_balancing_2836,423.26,426.03,372.94,389.6
load_balancing_2837,740.24,1035.77,783.67,1071.2
load_balancing_2838,2036.86,1497.26,1247.79,1369.24
load_balancing_284,456.23,319.95,389.68,462.75
load_balancing_2840,2844.62,2773.0,2000.84,2576.09
load_balancing_2841,629.77,583.52,970.47,526.5
load_balancing_2842,552.87,294.87,1577.13,964.86
load_balancing_2845,923.11,905.43,860.42,936.71
load_balancing_2846,933.23,933.59,1032.75,905.89
load_balancing_2847,3600.03,3600.01,3600.02,3600.05
load_balancing_2848,3304.24,3049.27,2801.65,2972.22
load_balancing_2849,257.01,281.85,229.34,222.37
load_balancing_285,550.8,649.21,505.72,549.41
load_balancing_2850,633.5,585.38,502.62,689.29
load_balancing_2851,470.29,286.32,269.94,286.64
load_balancing_2852,3600.03,3600.02,3600.04,3600.01
load_balancing_2853,3600.04,500.24,3600.02,3600.03
load_balancing_2854,3583.21,3600.03,3556.34,3600.03
load_balancing_2855,1050.55,2384.94,3600.03,1255.71
load_balancing_2857,661.33,626.5,613.88,638.3
load_balancing_2858,2832.02,2828.64,1765.0,2590.21
load_balancing_286,2395.65,2137.63,1389.94,2016.3
load_balancing_2861,427.82,474.48,394.04,520.11
load_balancing_2862,3600.03,3411.57,3600.03,3600.02
load_balancing_2864,1683.24,1469.58,1904.19,1393.36
load_balancing_2865,3499.79,2364.64,2406.42,3600.03
load_balancing_2866,2213.17,2422.82,2467.31,2615.0
load_balancing_2867,272.76,200.59,222.32,253.14
load_balancing_2868,638.15,696.74,670.72,757.56
load_balancing_2869,296.1,366.3,269.9,282.03
load_balancing_2870,727.31,705.22,890.94,742.1
load_balancing_2871,636.31,931.46,971.82,720.33
load_balancing_2872,573.8,546.1,545.65,560.55
load_balancing_2874,694.4,1419.97,3600.01,3600.02
load_balancing_2875,603.82,3600.02,497.55,1919.28
load_balancing_2876,997.3,1014.32,935.19,1039.87
load_balancing_2878,1034.32,1002.66,1229.3,1029.87
load_balancing_2879,511.47,492.48,376.32,482.05
load_balancing_288,2448.23,2936.56,1463.44,2446.42
load_balancing_2881,2611.17,2370.54,2361.18,2442.89
load_balancing_2882,715.47,753.85,591.31,802.48
load_balancing_2883,2075.9,2009.51,2029.12,1898.47
load_balancing_2884,188.07,153.24,207.0,162.03
load_balancing_2885,705.58,650.32,665.05,671.41
load_balancing_2886,526.91,628.36,3600.02,535.98
load_balancing_2888,1502.77,1655.13,1303.81,1447.53
load_balancing_2889,2398.63,2021.18,2249.46,2095.4
load_balancing_289,3600.01,255.27,3600.02,3600.02
load_balancing_2891,343.36,337.68,588.25,322.1
load_balancing_2892,1070.8,993.24,1107.18,1112.96
load_balancing_2893,665.0,816.84,751.89,727.38
load_balancing_2894,2578.6,1695.65,1598.19,1670.64
load_balancing_2895,3540.57,3600.03,3600.03,3600.03
load_balancing_2896,2427.27,1655.84,1514.46,1641.37
load_balancing_2897,252.31,209.31,310.6,268.04
load_balancing_2898,3600.03,3600.03,3410.22,3600.03
load_balancing_29,544.62,613.63,675.51,521.43
load_balancing_290,2011.53,2744.11,2401.25,1864.98
load_balancing_2900,1484.23,1557.43,1302.81,1428.91
load_balancing_2902,576.5,513.52,493.72,868.08
load_balancing_2903,330.92,336.81,371.38,309.02
load_balancing_2904,2907.42,2830.53,3600.02,3600.02
load_balancing_2905,2276.98,1672.15,2122.58,1853.2
load_balancing_2907,797.07,814.18,647.38,855.58
load_balancing_2908,3157.99,3450.9,3600.02,2859.7
load_balancing_291,879.31,821.76,852.27,815.28
load_balancing_2911,3600.03,3179.85,3600.02,3600.04
load_balancing_2912,597.19,768.13,635.05,568.87
load_balancing_2913,1065.56,1234.53,1067.4,1185.7
load_balancing_2914,1873.09,1651.09,1762.88,2350.12
load_balancing_2915,3600.02,446.79,1001.1,1126.78
load_balancing_2916,3600.03,3600.02,3600.03,3600.05
load_balancing_2917,3600.02,1058.47,1232.65,1747.23
load_balancing_2918,373.81,407.95,387.09,355.85
load_balancing_2919,524.61,460.47,591.46,499.49
load_balancing_292,632.1,475.97,545.77,629.91
load_balancing_2920,337.73,387.54,397.95,445.63
load_balancing_2922,3278.05,2966.28,2871.73,3072.62
load_balancing_2923,1024.62,936.64,853.85,1047.02
load_balancing_2924,150.38,140.24,169.97,139.95
load_balancing_2925,1088.91,949.79,845.86,957.48
load_balancing_2926,2998.89,3260.23,2721.22,3047.66
load_balancing_2928,493.0,475.94,434.61,480.8
load_balancing_2929,1085.81,1102.11,1372.02,1208.25
load_balancing_293,3381.08,3542.96,3383.65,3600.02
load_balancing_2930,3600.02,520.09,1849.57,522.88
load_balancing_2931,205.27,217.88,150.73,191.61
load_balancing_2933,268.87,280.54,225.05,193.51
load_balancing_2935,653.04,733.31,514.67,639.16
load_balancing_2936,263.96,252.25,267.15,248.97
load_balancing_2937,395.33,346.01,362.2,411.13
load_balancing_2938,3028.09,3277.47,2322.08,2680.07
load_balancing_2939,872.75,821.89,1502.64,711.79
load_balancing_294,2880.97,2935.56,2903.47,2865.17
load_balancing_2940,2591.55,1016.28,1419.26,1643.35
load_balancing_2941,489.65,751.82,1238.42,878.09
load_balancing_2942,1007.18,3600.03,3600.03,3600.03
load_balancing_2943,669.82,643.53,551.51,633.9
load_balancing_2944,362.07,354.66,281.59,293.36
load_balancing_2945,303.44,274.86,236.51,207.71
load_balancing_2946,2521.71,2391.66,1667.56,2152.22
load_balancing_2948,493.72,561.19,643.27,456.2
load_balancing_2949,1178.08,1050.86,954.75,966.48
load_balancing_295,770.45,797.6,1007.76,1010.43
load_balancing_2950,761.64,693.37,556.31,779.89
load_balancing_2951,2700.38,2823.41,1960.83,2809.5
load_balancing_2952,347.24,301.23,396.67,353.74
load_balancing_2953,3600.03,3600.03,3600.03,3600.02
load_balancing_2954,3500.41,3600.05,2831.89,3464.68
load_balancing_2955,507.4,500.62,545.82,515.36
load_balancing_2956,948.52,1108.71,900.28,1104.72
load_balancing_2958,741.6,825.3,940.34,1095.25
load_balancing_296,1932.49,1742.39,1125.57,1114.44
load_balancing_2960,746.83,833.36,618.81,671.09
load_balancing_2962,985.03,1109.98,1152.68,953.76
load_balancing_2963,3416.81,3246.04,3016.78,3312.37
load_balancing_2965,553.72,698.57,866.73,721.97
load_balancing_2966,494.31,464.54,415.41,316.04
load_balancing_2967,2822.17,3044.85,3262.12,2966.3
load_balancing_2968,3083.86,3084.6,2918.64,3308.27
load_balancing_2969,2205.73,2395.06,2097.08,1989.06
load_balancing_297,2563.42,2508.22,3600.02,2501.31
load_balancing_2970,1531.09,2329.82,1332.14,1581.54
load_balancing_2971,965.05,997.65,831.96,957.55
load_balancing_2972,1723.04,1834.01,1295.29,1740.85
load_balancing_2973,2585.47,2167.97,2099.79,3148.86
load_balancing_2974,2406.95,1360.07,1891.2,1917.88
load_balancing_2975,3600.02,2128.2,1512.65,1909.09
load_balancing_2976,565.93,526.23,385.72,568.3
load_balancing_2977,981.17,801.47,807.39,771.0
load_balancing_2978,797.79,719.21,771.31,856.85
load_balancing_2979,3015.18,3600.02,947.63,337.85
load_balancing_298,657.59,707.62,624.23,529.94
load_balancing_2981,699.48,695.11,606.78,740.8
load_balancing_2983,588.1,468.47,919.71,738.38
load_balancing_2985,1155.69,996.33,1012.86,863.16
load_balancing_2988,1223.98,754.38,3254.35,1286.7
load_balancing_2989,302.07,251.93,525.56,396.29
load_balancing_2990,3600.02,557.14,1479.03,2188.32
load_balancing_2992,1666.87,1566.48,1209.14,1845.1
load_balancing_2993,550.72,613.61,405.14,529.66
load_balancing_2994,808.74,403.29,567.72,728.79
load_balancing_2996,373.71,225.37,453.24,252.63
load_balancing_2997,3307.53,3600.03,3037.78,3329.42
load_balancing_2999,447.61,441.24,738.82,426.8
load_balancing_3,488.48,334.54,427.44,435.03
load_balancing_301,1013.4,825.4,975.57,1086.18
load_balancing_303,1354.26,1520.27,1330.7,1168.8
load_balancing_304,1250.79,1177.41,1021.45,1183.24
load_balancing_306,525.98,629.66,565.86,555.76
load_balancing_307,618.53,673.8,559.96,550.27
load_balancing_309,705.7,782.11,574.79,625.3
load_balancing_31,1062.11,990.01,695.39,954.91
load_balancing_310,2406.9,2211.71,3600.04,2158.88
load_balancing_311,1292.25,1427.52,1015.37,1202.51
load_balancing_312,3600.02,3236.21,3419.63,3600.04
load_balancing_314,2100.77,675.22,1410.22,2677.31
load_balancing_315,1627.37,1572.46,1687.35,1440.01
load_balancing_316,2526.29,2506.66,2310.37,2185.2
load_balancing_318,796.03,741.91,688.35,774.45
load_balancing_32,803.17,819.61,759.15,803.22
load_balancing_320,213.23,167.06,337.84,211.85
load_balancing_321,904.28,848.28,612.0,754.43
load_balancing_325,538.87,646.54,630.39,590.97
load_balancing_326,1114.83,851.86,1104.83,793.37
load_balancing_327,342.61,274.26,363.01,237.93
load_balancing_328,3386.32,2956.61,3600.03,1579.83
load_balancing_329,3328.97,3546.51,3021.37,3333.03
load_balancing_330,3307.23,3134.87,2790.85,3408.58
load_balancing_331,1882.72,1804.23,1766.32,2779.56
load_balancing_332,711.15,830.93,756.38,825.96
load_balancing_333,686.63,709.18,660.37,754.47
load_balancing_335,2307.67,1989.48,2069.68,2178.37
load_balancing_337,1255.23,1254.0,1350.21,1390.41
load_balancing_339,3600.02,349.58,528.14,2650.19
load_balancing_340,953.8,804.61,1840.33,1244.17
load_balancing_341,334.6,323.6,650.52,481.99
load_balancing_343,897.11,981.21,646.92,899.75
load_balancing_344,3600.03,3600.03,3600.02,3600.02
load_balancing_345,3600.03,3600.05,3600.02,3600.03
load_balancing_346,1769.23,1602.6,1437.51,1576.68
load_balancing_347,3453.93,1489.26,3600.01,3373.91
load_balancing_348,1079.77,1258.52,1096.96,1091.97
load_balancing_349,262.3,443.01,445.56,561.89
load_balancing_35,2496.62,2153.97,1283.02,2041.42
load_balancing_351,1721.07,1597.91,2051.28,1692.47
load_balancing_352,1536.0,1426.75,1224.36,1722.44
load_balancing_354,3218.39,3506.9,3104.68,3600.04
load_balancing_355,262.93,167.62,273.14,289.69
load_balancing_357,560.72,548.42,463.01,593.2
load_balancing_358,1751.36,2840.24,2537.56,2419.28
load_balancing_36,3600.03,3600.03,3250.06,3600.05
load_balancing_360,754.67,688.66,647.94,745.77
load_balancing_364,533.59,1899.96,534.16,1328.87
load_balancing_366,1222.43,1209.87,1070.86,1155.91
load_balancing_367,633.81,664.35,595.46,613.49
load_balancing_37,3600.04,3015.09,3600.03,3600.02
load_balancing_370,502.86,489.32,422.08,468.53
load_balancing_371,579.56,545.12,521.56,576.1
load_balancing_372,206.4,208.02,332.32,227.36
load_balancing_373,215.67,232.92,261.0,244.99
load_balancing_374,661.68,566.89,690.39,595.99
load_balancing_375,296.1,1300.78,392.76,1615.27
load_balancing_377,3600.03,3564.09,3600.05,3600.02
load_balancing_378,1515.46,1669.83,1276.4,1446.77
load_balancing_38,1171.72,888.58,1035.96,1426.0
load_balancing_380,307.36,285.31,255.95,319.41
load_balancing_381,3360.3,3230.17,2886.02,3600.03
load_balancing_383,1120.08,930.43,975.08,933.55
load_balancing_384,224.99,154.37,208.14,178.03
load_balancing_385,255.64,263.13,480.71,262.65
load_balancing_386,3600.03,632.67,626.11,661.17
load_balancing_387,3600.03,1472.73,1423.87,2645.49
load_balancing_388,3211.53,3600.02,3600.02,3204.55
load_balancing_389,1685.13,1556.37,1120.0,831.09
load_balancing_390,3099.08,2900.18,2360.66,2495.99
load_balancing_391,2307.9,2115.02,1492.65,2084.75
load_balancing_392,436.29,497.66,436.18,454.98
load_balancing_393,2175.36,2447.41,1624.91,3600.03
load_balancing_394,1794.45,1744.18,1959.04,1574.21
load_balancing_395,3241.77,3490.65,3453.24,3586.13
load_balancing_396,1285.68,1222.77,1560.69,1203.49
load_balancing_398,933.56,1116.53,871.05,923.1
load_balancing_4,1513.39,1907.48,1140.01,1353.36
load_balancing_40,1340.71,1260.79,986.9,985.6
load_balancing_400,311.17,229.4,318.49,217.55
load_balancing_401,219.39,175.55,190.02,207.74
load_balancing_402,630.52,639.34,681.32,609.79
load_balancing_403,2848.98,2743.38,2721.53,3600.05
load_balancing_404,674.65,809.93,847.45,665.59
load_balancing_405,659.98,696.12,711.39,625.82
load_balancing_406,3314.37,3508.51,1688.29,2174.58
load_balancing_408,2876.68,2917.43,2888.61,3149.38
load_balancing_409,1125.97,1128.01,1183.31,1862.15
load_balancing_41,1408.02,1060.88,896.0,1100.59
load_balancing_410,726.3,641.11,543.35,640.1
load_balancing_411,3231.79,3224.84,3052.21,2905.49
load_balancing_412,2099.47,1710.27,1681.24,1718.41
load_balancing_413,521.6,574.24,415.44,443.11
load_balancing_414,393.39,312.33,384.41,377.24
load_balancing_415,544.85,426.32,451.19,471.59
load_balancing_416,3050.16,3350.73,2509.88,3514.18
load_balancing_417,2276.2,2077.32,1911.93,2052.65
load_balancing_42,795.03,640.17,693.66,766.33
load_balancing_421,187.92,812.55,280.81,173.05
load_balancing_422,635.25,608.57,626.64,603.85
load_balancing_423,203.13,191.51,387.85,284.72
load_balancing_425,2989.02,2757.77,2863.12,2730.51
load_balancing_426,1312.17,342.41,338.64,452.57
load_balancing_427,486.53,505.71,479.15,467.6
load_balancing_428,3600.03,3600.03,3456.33,3600.03
load_balancing_43,501.61,466.8,454.58,458.78
load_balancing_430,535.0,281.3,489.61,500.17
load_balancing_431,887.01,1096.11,1117.56,966.01
load_balancing_432,1338.03,1840.0,3600.03,1392.41
load_balancing_433,173.07,352.28,879.14,155.84
load_balancing_434,413.63,401.94,393.69,410.38
load_balancing_435,547.11,512.32,454.54,472.04
load_balancing_437,787.09,606.6,1226.16,438.81
load_balancing_438,1871.72,1410.54,1426.56,1940.6
load_balancing_439,390.53,347.57,333.89,385.39
load_balancing_44,1799.47,2959.45,3600.03,1995.47
load_balancing_440,3600.03,3600.03,3011.36,3474.15
load_balancing_441,740.73,635.06,465.44,345.44
load_balancing_442,726.05,645.34,603.48,632.56
load_balancing_446,686.04,649.96,794.45,674.63
load_balancing_447,534.72,477.31,713.86,501.94
load_balancing_448,773.63,447.82,482.92,547.47
load_balancing_449,1052.05,547.43,649.73,1140.89
load_balancing_45,3169.55,3386.33,2787.53,3514.82
load_balancing_450,3600.04,3600.03,3600.03,3550.9
load_balancing_451,3600.03,3513.29,3600.02,3600.02
load_balancing_453,319.78,2162.65,3600.02,3600.03
load_balancing_454,1553.5,2306.06,1364.89,1610.36
load_balancing_455,1180.94,866.41,1057.56,1213.91
load_balancing_456,2917.96,1984.9,2854.04,1927.71
load_balancing_458,3014.15,2608.64,3600.03,2582.46
load_balancing_46,489.79,547.6,461.05,434.34
load_balancing_460,1049.68,1233.13,1034.08,990.99
load_balancing_461,639.29,539.89,497.25,612.0
load_balancing_465,1873.94,2958.96,2731.67,3577.14
load_balancing_466,1745.66,1968.0,1651.0,1484.08
load_balancing_467,1180.32,674.31,704.79,804.72
load_balancing_468,1172.06,1172.17,1042.31,1217.84
load_balancing_469,1838.66,1343.16,1533.96,1766.08
load_balancing_47,3600.02,3351.69,3600.03,3514.03
load_balancing_470,458.94,450.51,436.53,454.62
load_balancing_471,931.79,783.84,869.39,910.49
load_balancing_472,539.43,495.97,408.87,456.63
load_balancing_473,1132.63,1507.41,1591.57,1486.78
load_balancing_474,552.75,571.98,546.84,554.25
load_balancing_475,518.32,284.67,630.8,409.7
load_balancing_476,621.16,715.39,553.76,662.97
load_balancing_477,1623.29,789.37,1640.58,962.28
load_balancing_478,3270.01,3090.83,3204.64,3331.95
load_balancing_479,332.25,344.23,334.38,339.22
load_balancing_48,566.03,820.82,625.89,507.83
load_balancing_480,236.04,305.36,281.12,304.86
load_balancing_481,504.1,483.35,519.51,571.37
load_balancing_482,3111.28,3600.03,3244.26,3193.92
load_balancing_483,530.85,423.22,399.31,592.64
load_balancing_484,3600.02,2997.37,3117.48,3113.31
load_balancing_485,871.39,889.6,1450.58,837.88
load_balancing_486,849.28,772.5,690.74,808.17
load_balancing_487,1671.58,1653.07,1497.82,1929.21
load_balancing_489,1748.37,1783.19,1645.12,2638.7
load_balancing_49,1233.31,2013.33,2020.29,1247.31
load_balancing_490,1084.81,940.07,1017.56,965.03
load_balancing_491,3504.25,3600.04,3389.91,3600.05
load_balancing_492,941.52,790.3,649.12,888.37
load_balancing_493,2775.38,2012.83,1865.89,2440.19
load_balancing_494,2449.07,3008.1,1588.7,3600.03
load_balancing_495,687.17,630.17,669.65,605.18
load_balancing_496,260.23,219.29,227.2,183.43
load_balancing_497,3600.03,1274.16,2019.49,2334.95
load_balancing_498,405.29,370.48,406.42,380.26
load_balancing_499,1409.02,1460.36,1805.54,1858.06
load_balancing_5,382.41,338.72,385.03,337.79
load_balancing_50,3600.02,944.83,256.58,340.97
load_balancing_500,1091.36,886.26,789.01,849.58
load_balancing_504,1579.9,1372.66,1105.34,1399.27
load_balancing_506,2745.85,2640.71,2394.71,2787.79
load_balancing_507,1372.89,1337.85,1192.4,1211.49
load_balancing_508,3600.03,3600.03,3600.06,3600.02
load_balancing_509,473.19,525.04,579.25,534.18
load_balancing_51,310.39,288.59,293.53,221.55
load_balancing_510,308.72,266.07,399.64,288.47
load_balancing_511,881.76,931.91,789.09,804.27
load_balancing_514,235.85,285.03,274.69,218.0
load_balancing_515,1135.57,932.14,869.15,1073.9
load_balancing_518,985.02,806.9,863.78,826.9
load_balancing_519,845.27,1155.39,802.34,775.2
load_balancing_52,3536.73,3600.02,3342.31,3600.03
load_balancing_520,3129.29,3411.66,3057.68,2385.72
load_balancing_521,3600.03,3600.03,3570.0,3600.04
load_balancing_522,2395.75,1560.64,2318.25,3105.53
load_balancing_523,1701.31,1676.98,1544.32,1647.93
load_balancing_524,1285.59,945.69,676.51,1157.8
load_balancing_525,659.66,473.99,755.56,632.41
load_balancing_526,3600.02,3599.5,3430.31,3600.03
load_balancing_53,1094.85,1123.79,1001.77,945.57
load_balancing_530,3600.03,3600.03,3586.87,3600.02
load_balancing_531,3600.02,3600.02,2414.96,3600.02
load_balancing_533,396.26,393.38,351.8,380.51
load_balancing_534,1875.31,3600.02,3600.02,3600.05
load_balancing_535,2078.35,2151.41,2308.97,2255.85
load_balancing_536,3157.46,3421.05,2593.48,3218.26
load_balancing_537,3600.02,3600.02,2920.84,3141.44
load_balancing_539,2189.99,2083.7,2021.71,2051.6
load_balancing_54,825.89,701.72,1370.93,1646.14
load_balancing_540,940.15,469.38,802.77,1143.11
load_balancing_541,923.34,1237.47,776.84,808.87
load_balancing_542,1165.78,1297.96,871.92,1070.94
load_balancing_543,3600.04,3600.02,3044.74,3600.02
load_balancing_544,1183.18,1040.41,915.46,1023.82
load_balancing_545,3600.04,3600.04,3268.79,3600.03
load_balancing_546,537.43,453.62,524.68,478.58
load_balancing_547,507.84,413.43,423.22,440.31
load_balancing_549,3368.55,3492.44,2527.51,3245.74
load_balancing_55,1441.51,1051.95,1075.47,1089.26
load_balancing_551,3215.64,2959.1,2292.64,3345.57
load_balancing_554,998.52,1141.31,1157.89,943.65
load_balancing_555,516.88,353.33,501.95,561.05
load_balancing_556,232.21,215.7,204.93,239.15
load_balancing_557,485.6,3600.02,3600.02,3600.02
load_balancing_558,351.34,346.88,392.18,336.93
load_balancing_559,183.18,153.87,326.81,173.57
load_balancing_56,1343.04,1182.02,1230.95,1196.28
load_balancing_561,2233.57,2220.89,1778.55,2151.52
load_balancing_562,3600.02,3600.03,3600.05,3600.03
load_balancing_564,801.35,728.27,740.38,784.12
load_balancing_565,3124.57,3600.03,3554.61,3600.02
load_balancing_566,1024.3,886.86,846.45,988.9
load_balancing_567,681.62,881.72,673.03,837.88
load_balancing_568,542.93,573.71,493.37,564.28
load_balancing_569,1631.11,1677.19,1167.48,1392.97
load_balancing_57,2509.46,1568.29,3600.03,2520.48
load_balancing_570,827.59,582.65,545.24,865.3
load_balancing_571,655.9,648.17,833.88,668.88
load_balancing_572,797.88,704.38,632.03,679.09
load_balancing_574,457.14,304.47,414.76,440.5
load_balancing_575,1461.91,2224.04,1670.59,1680.84
load_balancing_576,444.13,282.85,644.82,538.03
load_balancing_578,1136.15,1094.59,859.48,1040.16
load_balancing_579,3600.02,3600.03,3443.33,3340.72
load_balancing_58,715.54,556.74,1740.78,1291.54
load_balancing_582,186.71,253.03,305.01,173.41
load_balancing_585,86.94,132.61,112.31,87.66
load_balancing_586,177.63,142.04,158.15,165.62
load_balancing_588,1782.42,1830.0,2657.63,1597.4
load_balancing_589,1630.73,1264.31,1235.44,1277.5
load_balancing_59,1234.61,1358.18,1166.69,1217.07
load_balancing_590,1266.98,1369.85,1389.25,1124.19
load_balancing_591,738.53,617.12,614.17,576.62
load_balancing_593,510.51,542.66,515.93,513.96
load_balancing_594,1226.39,976.38,715.11,878.33
load_balancing_595,417.86,436.78,389.79,450.21
load_balancing_597,1947.09,2387.33,1994.17,1761.07
load_balancing_598,397.59,346.41,351.47,367.78
load_balancing_599,737.06,655.94,436.29,417.73
load_balancing_6,1029.03,862.11,715.27,978.76
load_balancing_60,219.68,202.66,226.94,215.98
load_balancing_600,830.82,698.53,717.3,768.89
load_balancing_601,485.97,460.36,452.12,472.83
load_balancing_602,467.45,453.59,612.45,479.75
load_balancing_603,1189.32,1247.62,943.43,1289.34
load_balancing_605,2744.4,3600.02,2020.45,2153.73
load_balancing_606,1373.38,1113.93,871.17,1130.24
load_balancing_608,1427.94,1694.19,1402.69,1516.0
load_balancing_609,226.3,178.18,240.02,251.95
load_balancing_611,2080.39,2340.46,1725.61,2172.2
load_balancing_612,703.95,696.84,884.78,754.06
load_balancing_613,406.08,370.1,371.26,373.12
load_balancing_614,1277.09,897.55,981.87,1041.21
load_balancing_615,284.71,244.95,411.48,223.74
load_balancing_616,2241.15,2452.31,2050.86,2220.22
load_balancing_617,921.53,781.91,746.33,758.68
load_balancing_619,713.2,836.22,664.82,779.08
load_balancing_62,3460.67,3125.24,2881.32,2790.35
load_balancing_620,3600.03,2089.18,3374.72,3141.07
load_balancing_621,513.05,351.21,437.97,618.75
load_balancing_622,803.87,691.23,803.4,656.16
load_balancing_623,2990.78,3179.28,2617.47,2988.13
load_balancing_625,1100.11,1076.19,1066.31,1042.15
load_balancing_626,278.76,319.04,1101.38,149.9
load_balancing_627,1163.67,1212.93,1110.68,1039.53
load_balancing_628,2371.38,3537.19,3600.03,3600.03
load_balancing_63,2741.94,3513.05,3038.88,3600.03
load_balancing_630,2722.69,2863.86,2553.34,2894.4
load_balancing_631,333.85,451.76,430.84,380.56
load_balancing_633,3099.62,3600.03,2253.55,2400.89
load_balancing_634,3600.03,3600.03,1811.99,3600.02
load_balancing_636,3600.02,3600.02,3448.12,3600.02
load_balancing_637,472.6,577.57,474.65,524.64
load_balancing_638,1110.81,1101.38,1132.77,1028.74
load_balancing_639,950.38,1014.53,898.89,852.98
load_balancing_64,554.15,540.14,507.02,515.42
load_balancing_640,838.82,656.17,940.21,794.2
load_balancing_641,2479.04,2218.12,2055.48,2244.46
load_balancing_643,777.73,841.99,775.48,751.83
load_balancing_644,645.23,603.27,818.47,3600.02
load_balancing_646,1717.79,2013.62,1363.16,1957.41
load_balancing_647,1088.94,1075.08,963.85,854.66
load_balancing_648,1360.48,1726.45,3592.89,3600.02
load_balancing_649,688.18,1018.18,754.97,718.55
load_balancing_650,1416.72,1468.81,1132.97,1299.13
load_balancing_651,660.27,696.6,667.7,585.54
load_balancing_652,1009.78,718.72,727.14,711.71
load_balancing_653,552.22,567.62,484.67,510.84
load_balancing_654,3600.03,3600.03,3489.05,3600.02
load_balancing_655,2795.13,2610.96,2249.15,2795.05
load_balancing_656,1720.27,1686.95,1301.36,1776.55
load_balancing_658,719.26,695.51,521.86,669.34
load_balancing_659,976.03,733.28,661.82,879.12
load_balancing_66,2378.25,1397.3,1301.26,2201.03
load_balancing_662,877.39,1085.63,944.1,1066.1
load_balancing_663,445.47,429.82,358.02,447.43
load_balancing_664,1365.62,435.31,443.38,1114.71
load_balancing_665,731.2,1082.59,866.44,825.62
load_balancing_666,738.18,540.18,542.18,654.84
load_balancing_667,2541.84,2275.97,1941.5,2329.08
load_balancing_668,482.97,472.37,541.17,470.61
load_balancing_669,1890.5,1987.96,2597.42,1574.97
load_balancing_670,2400.08,2388.38,1608.73,1743.8
load_balancing_672,3600.03,3600.04,3600.02,3486.93
load_balancing_673,664.37,650.66,604.02,647.1
load_balancing_674,3021.88,3019.02,2787.56,3016.55
load_balancing_675,2873.01,2607.45,2429.63,2657.73
load_balancing_676,341.02,282.57,3600.01,3600.02
load_balancing_678,3223.14,3550.41,3017.91,2989.97
load_balancing_680,624.05,587.02,444.53,537.43
load_balancing_681,2991.67,3370.65,2441.38,2653.97
load_balancing_682,345.54,343.31,496.17,370.34
load_balancing_683,3470.83,3600.02,3600.03,2886.6
load_balancing_684,1098.29,1139.89,1051.91,1113.2
load_balancing_685,3600.02,3600.02,3600.02,3331.48
load_balancing_686,797.97,715.32,563.6,591.66
load_balancing_687,1679.55,561.32,626.41,1370.37
load_balancing_688,734.29,699.88,688.34,675.72
load_balancing_689,1238.27,1441.32,1139.5,1014.15
load_balancing_690,3600.02,3528.7,3600.03,3600.06
load_balancing_691,3600.02,654.98,3312.56,675.12
load_balancing_692,252.05,238.7,323.73,250.59
load_balancing_693,871.21,498.55,521.19,792.56
load_balancing_694,3030.43,985.46,3600.02,3600.02
load_balancing_695,655.18,670.4,470.5,546.09
load_balancing_696,757.94,588.16,499.35,509.81
load_balancing_698,562.44,644.26,548.02,503.17
load_balancing_7,248.01,240.73,348.82,239.52
load_balancing_70,3589.13,3600.03,3062.78,3052.86
load_balancing_700,999.3,1254.3,1215.57,917.93
load_balancing_702,2348.89,2184.28,1997.72,2176.93
load_balancing_704,1065.74,850.08,860.23,1008.66
load_balancing_705,891.95,823.49,643.67,923.33
load_balancing_707,3600.05,3600.03,3600.03,3600.04
load_balancing_708,486.0,494.33,388.1,1012.77
load_balancing_709,319.3,375.94,376.22,380.53
load_balancing_710,3600.04,3600.04,3600.03,3600.05
load_balancing_711,625.48,526.92,496.69,632.84
load_balancing_712,889.57,903.63,845.51,806.33
load_balancing_713,587.2,574.7,519.43,579.27
load_balancing_714,268.37,257.14,344.33,452.69
load_balancing_715,1237.53,1134.87,1228.66,1102.27
load_balancing_716,902.97,863.23,813.22,951.74
load_balancing_717,1622.26,1294.3,1592.82,1521.85
load_balancing_718,3068.06,3042.1,3122.25,3026.08
load_balancing_72,1474.45,1677.99,1397.75,1316.43
load_balancing_720,722.79,734.57,668.61,685.76
load_balancing_721,849.53,774.3,819.37,739.36
load_balancing_723,1015.26,1080.97,1062.79,1001.91
load_balancing_724,1657.91,1920.44,2264.83,1544.2
load_balancing_725,270.33,264.44,397.75,262.57
load_balancing_726,1534.05,1423.12,1218.65,1870.66
load_balancing_727,2226.94,2135.22,1336.33,2069.66
load_balancing_728,1465.43,1688.93,1515.66,1564.34
load_balancing_729,2878.42,2842.16,2834.24,2758.21
load_balancing_730,1045.61,2277.76,1438.61,1600.27
load_balancing_731,2247.77,2063.92,1688.76,2099.6
load_balancing_732,378.65,269.6,301.97,340.05
load_balancing_734,3600.03,2764.91,3600.03,3509.25
load_balancing_735,3453.11,3600.03,3363.54,3600.04
load_balancing_738,2507.76,2311.64,3502.87,2660.61
load_balancing_739,815.47,684.27,646.01,602.67
load_balancing_74,296.34,233.44,343.53,280.12
load_balancing_741,614.96,533.79,726.11,661.66
load_balancing_743,1047.74,986.68,1000.11,1136.16
